route_id,fare_id,price_hkd,currency,status
1000007,1000007-1-9-20,8.6,HKD,GTFS published fare; no fare collection observation
1000008,1000008-1-1-10,7.8,HKD,GTFS published fare; no fare collection observation
1000008,1000008-1-1-11,7.8,HKD,GTFS published fare; no fare collection observation
1000008,1000008-1-1-12,7.8,HKD,GTFS published fare; no fare collection observation
1000008,1000008-1-1-13,7.8,HKD,GTFS published fare; no fare collection observation
1000008,1000008-1-1-14,7.8,HKD,GTFS published fare; no fare collection observation
1000008,1000008-1-1-15,7.8,HKD,GTFS published fare; no fare collection observation
1000008,1000008-1-1-16,7.8,HKD,GTFS published fare; no fare collection observation
1000008,1000008-1-1-17,7.8,HKD,GTFS published fare; no fare collection observation
1000008,1000008-1-1-18,7.8,HKD,GTFS published fare; no fare collection observation
1000008,1000008-1-1-19,7.8,HKD,GTFS published fare; no fare collection observation
1000008,1000008-1-1-2,7.8,HKD,GTFS published fare; no fare collection observation
1000008,1000008-1-1-3,7.8,HKD,GTFS published fare; no fare collection observation
1000008,1000008-1-1-4,7.8,HKD,GTFS published fare; no fare collection observation
1000008,1000008-1-1-5,7.8,HKD,GTFS published fare; no fare collection observation
1000008,1000008-1-1-6,7.8,HKD,GTFS published fare; no fare collection observation
1000008,1000008-1-1-7,7.8,HKD,GTFS published fare; no fare collection observation
1000008,1000008-1-1-8,7.8,HKD,GTFS published fare; no fare collection observation
1000008,1000008-1-1-9,7.8,HKD,GTFS published fare; no fare collection observation
1000008,1000008-1-10-11,5.8,HKD,GTFS published fare; no fare collection observation
1000008,1000008-1-10-12,5.8,HKD,GTFS published fare; no fare collection observation
1000008,1000008-1-10-13,5.8,HKD,GTFS published fare; no fare collection observation
1000008,1000008-1-10-14,5.8,HKD,GTFS published fare; no fare collection observation
1000008,1000008-1-10-15,5.8,HKD,GTFS published fare; no fare collection observation
1000008,1000008-1-10-16,5.8,HKD,GTFS published fare; no fare collection observation
1000008,1000008-1-10-17,5.8,HKD,GTFS published fare; no fare collection observation
1000008,1000008-1-10-18,5.8,HKD,GTFS published fare; no fare collection observation
1000008,1000008-1-10-19,5.8,HKD,GTFS published fare; no fare collection observation
1000008,1000008-1-11-12,5.8,HKD,GTFS published fare; no fare collection observation
1000008,1000008-1-11-13,5.8,HKD,GTFS published fare; no fare collection observation
1000008,1000008-1-11-14,5.8,HKD,GTFS published fare; no fare collection observation
1000008,1000008-1-11-15,5.8,HKD,GTFS published fare; no fare collection observation
1000008,1000008-1-11-16,5.8,HKD,GTFS published fare; no fare collection observation
1000008,1000008-1-11-17,5.8,HKD,GTFS published fare; no fare collection observation
1000008,1000008-1-11-18,5.8,HKD,GTFS published fare; no fare collection observation
1000008,1000008-1-11-19,5.8,HKD,GTFS published fare; no fare collection observation
1000008,1000008-1-12-13,5.8,HKD,GTFS published fare; no fare collection observation
1000008,1000008-1-12-14,5.8,HKD,GTFS published fare; no fare collection observation
1000008,1000008-1-12-15,5.8,HKD,GTFS published fare; no fare collection observation
1000008,1000008-1-12-16,5.8,HKD,GTFS published fare; no fare collection observation
1000008,1000008-1-12-17,5.8,HKD,GTFS published fare; no fare collection observation
1000008,1000008-1-12-18,5.8,HKD,GTFS published fare; no fare collection observation
1000008,1000008-1-12-19,5.8,HKD,GTFS published fare; no fare collection observation
1000008,1000008-1-13-14,5.8,HKD,GTFS published fare; no fare collection observation
1000008,1000008-1-13-15,5.8,HKD,GTFS published fare; no fare collection observation
1000008,1000008-1-13-16,5.8,HKD,GTFS published fare; no fare collection observation
1000008,1000008-1-13-17,5.8,HKD,GTFS published fare; no fare collection observation
1000008,1000008-1-13-18,5.8,HKD,GTFS published fare; no fare collection observation
1000008,1000008-1-13-19,5.8,HKD,GTFS published fare; no fare collection observation
1000008,1000008-1-14-15,5.8,HKD,GTFS published fare; no fare collection observation
1000008,1000008-1-14-16,5.8,HKD,GTFS published fare; no fare collection observation
1000008,1000008-1-14-17,5.8,HKD,GTFS published fare; no fare collection observation
1000008,1000008-1-14-18,5.8,HKD,GTFS published fare; no fare collection observation
1000008,1000008-1-14-19,5.8,HKD,GTFS published fare; no fare collection observation
1000008,1000008-1-15-16,5.8,HKD,GTFS published fare; no fare collection observation
1000008,1000008-1-15-17,5.8,HKD,GTFS published fare; no fare collection observation
1000008,1000008-1-15-18,5.8,HKD,GTFS published fare; no fare collection observation
1000008,1000008-1-15-19,5.8,HKD,GTFS published fare; no fare collection observation
1000008,1000008-1-16-17,5.8,HKD,GTFS published fare; no fare collection observation
1000008,1000008-1-16-18,5.8,HKD,GTFS published fare; no fare collection observation
1000008,1000008-1-16-19,5.8,HKD,GTFS published fare; no fare collection observation
1000008,1000008-1-17-18,5.8,HKD,GTFS published fare; no fare collection observation
1000008,1000008-1-17-19,5.8,HKD,GTFS published fare; no fare collection observation
1000008,1000008-1-18-19,5.8,HKD,GTFS published fare; no fare collection observation
1000008,1000008-1-2-10,7.8,HKD,GTFS published fare; no fare collection observation
1000008,1000008-1-2-11,7.8,HKD,GTFS published fare; no fare collection observation
1000008,1000008-1-2-12,7.8,HKD,GTFS published fare; no fare collection observation
1000008,1000008-1-2-13,7.8,HKD,GTFS published fare; no fare collection observation
1000008,1000008-1-2-14,7.8,HKD,GTFS published fare; no fare collection observation
1000008,1000008-1-2-15,7.8,HKD,GTFS published fare; no fare collection observation
1000008,1000008-1-2-16,7.8,HKD,GTFS published fare; no fare collection observation
1000008,1000008-1-2-17,7.8,HKD,GTFS published fare; no fare collection observation
1000008,1000008-1-2-18,7.8,HKD,GTFS published fare; no fare collection observation
1000008,1000008-1-2-19,7.8,HKD,GTFS published fare; no fare collection observation
1000008,1000008-1-2-3,7.8,HKD,GTFS published fare; no fare collection observation
1000008,1000008-1-2-4,7.8,HKD,GTFS published fare; no fare collection observation
1000008,1000008-1-2-5,7.8,HKD,GTFS published fare; no fare collection observation
1000008,1000008-1-2-6,7.8,HKD,GTFS published fare; no fare collection observation
1000008,1000008-1-2-7,7.8,HKD,GTFS published fare; no fare collection observation
1000008,1000008-1-2-8,7.8,HKD,GTFS published fare; no fare collection observation
1000008,1000008-1-2-9,7.8,HKD,GTFS published fare; no fare collection observation
1000008,1000008-1-3-10,7.8,HKD,GTFS published fare; no fare collection observation
1000008,1000008-1-3-11,7.8,HKD,GTFS published fare; no fare collection observation
1000008,1000008-1-3-12,7.8,HKD,GTFS published fare; no fare collection observation
1000008,1000008-1-3-13,7.8,HKD,GTFS published fare; no fare collection observation
1000008,1000008-1-3-14,7.8,HKD,GTFS published fare; no fare collection observation
1000008,1000008-1-3-15,7.8,HKD,GTFS published fare; no fare collection observation
1000008,1000008-1-3-16,7.8,HKD,GTFS published fare; no fare collection observation
1000008,1000008-1-3-17,7.8,HKD,GTFS published fare; no fare collection observation
1000008,1000008-1-3-18,7.8,HKD,GTFS published fare; no fare collection observation
1000008,1000008-1-3-19,7.8,HKD,GTFS published fare; no fare collection observation
1000008,1000008-1-3-4,7.8,HKD,GTFS published fare; no fare collection observation
1000008,1000008-1-3-5,7.8,HKD,GTFS published fare; no fare collection observation
1000008,1000008-1-3-6,7.8,HKD,GTFS published fare; no fare collection observation
1000008,1000008-1-3-7,7.8,HKD,GTFS published fare; no fare collection observation
1000008,1000008-1-3-8,7.8,HKD,GTFS published fare; no fare collection observation
1000008,1000008-1-3-9,7.8,HKD,GTFS published fare; no fare collection observation
1000008,1000008-1-4-10,7.8,HKD,GTFS published fare; no fare collection observation
1000008,1000008-1-4-11,7.8,HKD,GTFS published fare; no fare collection observation
1000008,1000008-1-4-12,7.8,HKD,GTFS published fare; no fare collection observation
1000008,1000008-1-4-13,7.8,HKD,GTFS published fare; no fare collection observation
1000008,1000008-1-4-14,7.8,HKD,GTFS published fare; no fare collection observation
1000008,1000008-1-4-15,7.8,HKD,GTFS published fare; no fare collection observation
1000008,1000008-1-4-16,7.8,HKD,GTFS published fare; no fare collection observation
1000008,1000008-1-4-17,7.8,HKD,GTFS published fare; no fare collection observation
1000008,1000008-1-4-18,7.8,HKD,GTFS published fare; no fare collection observation
1000008,1000008-1-4-19,7.8,HKD,GTFS published fare; no fare collection observation
1000008,1000008-1-4-5,7.8,HKD,GTFS published fare; no fare collection observation
1000008,1000008-1-4-6,7.8,HKD,GTFS published fare; no fare collection observation
1000008,1000008-1-4-7,7.8,HKD,GTFS published fare; no fare collection observation
1000008,1000008-1-4-8,7.8,HKD,GTFS published fare; no fare collection observation
1000008,1000008-1-4-9,7.8,HKD,GTFS published fare; no fare collection observation
1000008,1000008-1-5-10,7.8,HKD,GTFS published fare; no fare collection observation
1000008,1000008-1-5-11,7.8,HKD,GTFS published fare; no fare collection observation
1000008,1000008-1-5-12,7.8,HKD,GTFS published fare; no fare collection observation
1000008,1000008-1-5-13,7.8,HKD,GTFS published fare; no fare collection observation
1000008,1000008-1-5-14,7.8,HKD,GTFS published fare; no fare collection observation
1000008,1000008-1-5-15,7.8,HKD,GTFS published fare; no fare collection observation
1000008,1000008-1-5-16,7.8,HKD,GTFS published fare; no fare collection observation
1000008,1000008-1-5-17,7.8,HKD,GTFS published fare; no fare collection observation
1000008,1000008-1-5-18,7.8,HKD,GTFS published fare; no fare collection observation
1000008,1000008-1-5-19,7.8,HKD,GTFS published fare; no fare collection observation
1000008,1000008-1-5-6,7.8,HKD,GTFS published fare; no fare collection observation
1000008,1000008-1-5-7,7.8,HKD,GTFS published fare; no fare collection observation
1000008,1000008-1-5-8,7.8,HKD,GTFS published fare; no fare collection observation
1000008,1000008-1-5-9,7.8,HKD,GTFS published fare; no fare collection observation
1000008,1000008-1-6-10,7.8,HKD,GTFS published fare; no fare collection observation
1000008,1000008-1-6-11,7.8,HKD,GTFS published fare; no fare collection observation
1000008,1000008-1-6-12,7.8,HKD,GTFS published fare; no fare collection observation
1000008,1000008-1-6-13,7.8,HKD,GTFS published fare; no fare collection observation
1000008,1000008-1-6-14,7.8,HKD,GTFS published fare; no fare collection observation
1000008,1000008-1-6-15,7.8,HKD,GTFS published fare; no fare collection observation
1000008,1000008-1-6-16,7.8,HKD,GTFS published fare; no fare collection observation
1000008,1000008-1-6-17,7.8,HKD,GTFS published fare; no fare collection observation
1000008,1000008-1-6-18,7.8,HKD,GTFS published fare; no fare collection observation
1000008,1000008-1-6-19,7.8,HKD,GTFS published fare; no fare collection observation
1000008,1000008-1-6-7,7.8,HKD,GTFS published fare; no fare collection observation
1000008,1000008-1-6-8,7.8,HKD,GTFS published fare; no fare collection observation
1000008,1000008-1-6-9,7.8,HKD,GTFS published fare; no fare collection observation
1000008,1000008-1-7-10,7.8,HKD,GTFS published fare; no fare collection observation
1000008,1000008-1-7-11,7.8,HKD,GTFS published fare; no fare collection observation
1000008,1000008-1-7-12,7.8,HKD,GTFS published fare; no fare collection observation
1000008,1000008-1-7-13,7.8,HKD,GTFS published fare; no fare collection observation
1000008,1000008-1-7-14,7.8,HKD,GTFS published fare; no fare collection observation
1000008,1000008-1-7-15,7.8,HKD,GTFS published fare; no fare collection observation
1000008,1000008-1-7-16,7.8,HKD,GTFS published fare; no fare collection observation
1000008,1000008-1-7-17,7.8,HKD,GTFS published fare; no fare collection observation
1000008,1000008-1-7-18,7.8,HKD,GTFS published fare; no fare collection observation
1000008,1000008-1-7-19,7.8,HKD,GTFS published fare; no fare collection observation
1000008,1000008-1-7-8,7.8,HKD,GTFS published fare; no fare collection observation
1000008,1000008-1-7-9,7.8,HKD,GTFS published fare; no fare collection observation
1000008,1000008-1-8-10,7.8,HKD,GTFS published fare; no fare collection observation
1000008,1000008-1-8-11,7.8,HKD,GTFS published fare; no fare collection observation
1000008,1000008-1-8-12,7.8,HKD,GTFS published fare; no fare collection observation
1000008,1000008-1-8-13,7.8,HKD,GTFS published fare; no fare collection observation
1000008,1000008-1-8-14,7.8,HKD,GTFS published fare; no fare collection observation
1000008,1000008-1-8-15,7.8,HKD,GTFS published fare; no fare collection observation
1000008,1000008-1-8-16,7.8,HKD,GTFS published fare; no fare collection observation
1000008,1000008-1-8-17,7.8,HKD,GTFS published fare; no fare collection observation
1000008,1000008-1-8-18,7.8,HKD,GTFS published fare; no fare collection observation
1000008,1000008-1-8-19,7.8,HKD,GTFS published fare; no fare collection observation
1000008,1000008-1-8-9,7.8,HKD,GTFS published fare; no fare collection observation
1000008,1000008-1-9-10,5.8,HKD,GTFS published fare; no fare collection observation
1000008,1000008-1-9-11,5.8,HKD,GTFS published fare; no fare collection observation
1000008,1000008-1-9-12,5.8,HKD,GTFS published fare; no fare collection observation
1000008,1000008-1-9-13,5.8,HKD,GTFS published fare; no fare collection observation
1000008,1000008-1-9-14,5.8,HKD,GTFS published fare; no fare collection observation
1000008,1000008-1-9-15,5.8,HKD,GTFS published fare; no fare collection observation
1000008,1000008-1-9-16,5.8,HKD,GTFS published fare; no fare collection observation
1000008,1000008-1-9-17,5.8,HKD,GTFS published fare; no fare collection observation
1000008,1000008-1-9-18,5.8,HKD,GTFS published fare; no fare collection observation
1000008,1000008-1-9-19,5.8,HKD,GTFS published fare; no fare collection observation
1000035,1000035-1-1-10,8.1,HKD,GTFS published fare; no fare collection observation
1000035,1000035-1-1-11,8.1,HKD,GTFS published fare; no fare collection observation
1000035,1000035-1-1-12,8.1,HKD,GTFS published fare; no fare collection observation
1000035,1000035-1-1-13,8.1,HKD,GTFS published fare; no fare collection observation
1000035,1000035-1-1-14,8.1,HKD,GTFS published fare; no fare collection observation
