zone_id,name,boundary,super_zone,source_stpug
1001,211,"POLYGON((114.171066220 22.305231096,114.171205544 22.305247094,114.171357116 22.305273243,114.171488316 22.305301984,114.171620061 22.305339239,114.171684031 22.304392842,114.171712551 22.303971231,114.171759285 22.303273048,114.171802377 22.302637529,114.171820040 22.302384420,114.171896998 22.301281333,114.171902649 22.301200410,114.171904000 22.301181103,114.171920719 22.300941466,114.171960761 22.300397942,114.172025093 22.299515201,114.172084552 22.298697363,114.172124611 22.298147626,114.172159195 22.297678034,114.172210777 22.296972517,114.172244748 22.296505184,114.172310894 22.295602124,114.172363674 22.295000000,114.165123221 22.295000000,114.166995367 22.295366283,114.168037373 22.295572600,114.168034326 22.295577567,114.168031269 22.295576862,114.168028251 22.295576212,114.168025223 22.295575615,114.168022186 22.295575064,114.168019139 22.295574559,114.168016082 22.295574107,114.168013016 22.295573700,114.168009939 22.295573348,114.168006853 22.295573050,114.168003767 22.295572797,114.168000681 22.295572597,114.167997586 22.295572444,114.167994490 22.295572336,114.167991394 22.295572289,114.167988299 22.295572289,114.167985203 22.295572335,114.167982107 22.295572434,114.167979012 22.295572588,114.167975926 22.295572786,114.167972840 22.295573030,114.167969763 22.295573337,114.167966687 22.295573680,114.167963621 22.295574086,114.167960564 22.295574537,114.167957507 22.295575034,114.167954469 22.295575584,114.167951441 22.295576180,114.167948423 22.295576830,114.167945415 22.295577526,114.167942426 22.295578266,114.167939447 22.295579060,114.167936487 22.295579900,114.167933537 22.295580794,114.167930606 22.295581723,114.167927695 22.295582708,114.167924803 22.295583747,114.167921930 22.295584821,114.167919077 22.295585950,114.167916253 22.295587115,114.167913448 22.295588333,114.167910663 22.295589598,114.167907897 22.295590907,114.167905161 22.295592261,114.167902453 22.295593652,114.167899774 22.295595097,114.167897115 22.295596578,114.167894485 22.295598104,114.167891894 22.295599675,114.167889323 22.295601282,114.167886780 22.295602935,114.167884276 22.295604623,114.167881801 22.295606356,114.167879365 22.295608136,114.167876949 22.295609951,114.167874581 22.295611802,114.167872242 22.295613689,114.167869942 22.295615613,114.167867671 22.295617581,114.167865449 22.295619586,114.167863255 22.295621618,114.167861101 22.295623694,114.167858985 22.295625799,114.167856918 22.295627939,114.167854880 22.295630115,114.167852891 22.295632317,114.167850940 22.295634558,114.167849028 22.295636832,114.167847165 22.295639127,114.167845340 22.295641457,114.167843564 22.295643823,114.167841836 22.295646207,114.167840148 22.295648626,114.167840119 22.295648663,114.167838507 22.295651074,114.167836906 22.295653539,114.167835353 22.295656032,114.167833859 22.295658551,114.167832403 22.295661098,114.167830996 22.295663671,114.167829637 22.295666254,114.167828327 22.295668873,114.167827065 22.295671501,114.167825852 22.295674156,114.167824687 22.295676829,114.167823580 22.295679519,114.167822513 22.295682220,114.167821503 22.295684947,114.167820552 22.295687692,114.167819640 22.295690447,114.167818786 22.295693219,114.167817980 22.295696000,114.167817233 22.295698791,114.167816534 22.295701599,114.167815893 22.295704426,114.167815301 22.295707252,114.167814757 22.295710088,114.167814272 22.295712933,114.167813835 22.295715786,114.167813456 22.295718649,114.167813136 22.295721512,114.167812864 22.295724383,114.167812650 22.295727264,114.167812485 22.295730136,114.167812368 22.295733017,114.167812320 22.295735906,114.167812320 22.295738787,114.167812368 22.295741668,114.167812474 22.295744549,114.167812639 22.295747420,114.167812853 22.295750301,114.167813124 22.295753173,114.167813444 22.295756036,114.167813822 22.295758898,114.167814249 22.295761752,114.167814734 22.295764597,114.167815268 22.295767441,114.167815860 22.295770268,114.167816500 22.295773086,114.167817198 22.295775894,114.167817946 22.295778694,114.167818741 22.295781475,114.167819595 22.295784248,114.167820497 22.295787002,114.167821458 22.295789747,114.167822457 22.295792475,114.167823515 22.295795184,114.167824631 22.295797875,114.167825785 22.295800548,114.167826998 22.295803194,114.167828250 22.295805831,114.167829560 22.295808441,114.167830918 22.295811033,114.167832325 22.295813607,114.167833781 22.295816154,114.167835275 22.295818672,114.167836827 22.295821166,114.167838419 22.295823640,114.167840059 22.295826088,114.167841747 22.295828499,114.167843474 22.295830892,114.167845250 22.295833248,114.167847065 22.295835588,114.167848928 22.295837891,114.167850839 22.295840158,114.167852790 22.295842398,114.167854779 22.295844610,114.167856807 22.295846787,114.167858874 22.295848927,114.167860989 22.295851040,114.167863144 22.295853109,114.167865327 22.295855150,114.167867559 22.295857154,114.167869820 22.295859123,114.167872120 22.295861047,114.167874458 22.295862943,114.167876826 22.295864795,114.167879233 22.295866610,114.167881678 22.295868389,114.167884143 22.295870123,114.167886656 22.295871812,114.167889189 22.295873473,114.167891751 22.295875082,114.167894351 22.295876652,114.167896981 22.295878179,114.167899630 22.295879670,114.167902309 22.295881115,114.167905016 22.295882505,114.167907753 22.295883860,114.167910518 22.295885170,114.167913294 22.295886434,114.167916108 22.295887654,114.167918932 22.295888828,114.167921785 22.295889957,114.167924657 22.295891040,114.167927549 22.295892070,114.167930450 22.295893064,114.167933381 22.295894002,114.167936331 22.295894888,114.167939291 22.295895737,114.167942270 22.295896532,114.167945259 22.295897282,114.167948258 22.295897977,114.167951276 22.295898628,114.167954313 22.295899224,114.167957350 22.295899775,114.167960398 22.295900281,114.167963454 22.295900732,114.167966521 22.295901130,114.167969597 22.295901482,114.167972673 22.295901790,114.167975759 22.295902043,114.167978855 22.295902241,114.167981941 22.295902395,114.167985037 22.295902495,114.167988142 22.295902549,114.167991238 22.295902549,114.167994333 22.295902504,114.167997429 22.295902405,114.168000525 22.295902252,114.168003611 22.295902053,114.168006697 22.295901800,114.168009773 22.295901503,114.168012849 22.295901151,114.168015916 22.295900753,114.168018973 22.295900302,114.168022030 22.295899806,114.168025067 22.295899255,114.168028095 22.295898659,114.168031113 22.295898008,114.168034122 22.295897314,114.168037111 22.295896572,114.168040090 22.295895779,114.168043050 22.295894939,114.168046000 22.295894045,114.168048931 22.295893106,114.168051842 22.295892122,114.168054734 22.295891093,114.168057607 22.295890018,114.168060450 22.295888890,114.168063284 22.295887716,114.168066088 22.295886506,114.168068874 22.295885242,114.168071639 22.295883932,114.168074376 22.295882578,114.168077084 22.295881187,114.168079762 22.295879742,114.168082421 22.295878262,114.168085051 22.295876736,114.168087642 22.295875164,114.168090214 22.295873557,114.168092747 22.295871905,114.168095261 22.295870206,114.168097735 22.295868473,114.168100171 22.295866703,114.168102578 22.295864888,114.168104956 22.295863037,114.168107295 22.295861150,114.168109595 22.295859226,114.168111866 22.295857258,114.168114088 22.295855253,114.168116281 22.295853222,114.168118436 22.295851145,114.168120552 22.295849041,114.168122619 22.295846901,114.168124657 22.295844724,114.168126646 22.295842521,114.168128597 22.295840281,114.168130509 22.295838006,114.168132372 22.295835703,114.168134187 22.295833373,114.168135973 22.295831016,114.168137700 22.295828623,114.168139389 22.295826212,114.168141029 22.295823765,114.168142631 22.295821300,114.168144183 22.295818798,114.168144293 22.295818611,114.168145519 22.295819818,114.168151296 22.295825509,114.168142326 22.295865399,114.168131547 22.295910675,114.168123527 22.295948215,114.168117363 22.295962212,114.168101095 22.296030807,114.168076227 22.296141594,114.168046648 22.296271750,114.167996445 22.296494100,114.167999698 22.296494747,114.167990024 22.296537962,114.167970895 22.296623399,114.167944356 22.296740922,114.167909757 22.296895922,114.167853494 22.297147801,114.167828111 22.297262633,114.167305211 22.297162623,114.166995245 22.297107303,114.166141084 22.296944123,114.166138842 22.296943659,114.166131185 22.296943534,114.166123033 22.296942952,114.166117614 22.296943710,114.166109306 22.296945405,114.166109239 22.296945414,114.166104573 22.296947766,114.166100402 22.296949652,114.166096536 22.296953375,114.166092181 22.296956850,114.166091871 22.296957057,114.166091789 22.296957244,114.166089257 22.296961717,114.166085909 22.296970580,114.166085659 22.296971145,114.166071972 22.297031648,114.166071972 22.297031819,114.166071131 22.297037347,114.166071433 22.297041016,114.166071965 22.297045583,114.166075035 22.297052886,114.166080523 22.297060045,114.166080606 22.297060186,114.166080904 22.297060447,114.166086103 22.297065585,114.166091096 22.297069406,114.166095845 22.297072325,114.166102023 22.297075005,114.166108732 22.297077440,114.166111137 22.297077904,114.167476927 22.297345563,114.167431717 22.297549473,114.167749763 22.297610537,114.167625925 22.298155333,114.167422248 22.298115460,114.167421105 22.298115236,114.167214066 22.298074701,114.167210278 22.298073960,114.166995180 22.298031848,114.166805664 22.297994875,114.166804913 22.297994728,114.165655162 22.297770419,114.165551679 22.297750231,114.165550495 22.297749999,114.165505163 22.297954798,114.165501052 22.297972872,114.165501157 22.297972892,114.165500402 22.297976303,114.167573555 22.298377258,114.167573421 22.298377857,114.167410958 22.299106317,114.167388444 22.299196578,114.167317505 22.299182653,114.167317189 22.299181985,114.167313408 22.299173538,114.167306123 22.299157263,114.167141243 22.299125215,114.167138299 22.299124616,114.167133779 22.299128768,114.167122359 22.299139064,114.164888666 22.298701237,114.164888485 22.298701243,114.164886405 22.298701015,114.164884169 22.298700802,114.164881895 22.298700625,114.164879659 22.298700485,114.164877421 22.298700378,114.164875146 22.298700326,114.164872873 22.298700290,114.164870636 22.298700308,114.164868361 22.298700360,114.164866125 22.298700466,114.164863850 22.298700589,114.164861614 22.298700766,114.164859376 22.298700977,114.164857103 22.298701224,114.164854866 22.298701524,114.164852666 22.298701842,114.164850430 22.298702212,114.164848378 22.298702583,114.164848198 22.298702589,114.164848044 22.298702646,114.164845995 22.298703057,114.164843796 22.298703533,114.164841597 22.298704062,114.164839437 22.298704609,114.164837277 22.298705209,114.164835114 22.298705843,114.164832954 22.298706512,114.164830831 22.298707219,114.164828746 22.298707959,114.164826623 22.298708735,114.164824538 22.298709546,114.164822490 22.298710393,114.164820445 22.298711274,114.164818397 22.298712210,114.164816388 22.298713161,114.164814416 22.298714149,114.164812446 22.298715171,114.164810474 22.298716230,114.164808700 22.298717234,114.164808506 22.298717305,114.164808344 22.298717440,114.164806644 22.298718453,114.164804750 22.298719599,114.164802892 22.298720799,114.164801072 22.298722014,114.164799253 22.298723267,114.164797471 22.298724555,114.164795689 22.298725859,114.164793983 22.298727216,114.164792277 22.298728592,114.164790571 22.298729987,114.164788940 22.298731416,114.164787310 22.298732879,114.164785718 22.298734377,114.164784163 22.298735895,114.164782610 22.298737430,114.164781131 22.298738998,114.164779652 22.298740586,114.164778212 22.298742208,114.164776890 22.298743752,114.164776769 22.298743854,114.164776691 22.298743993,114.164775444 22.298745523,114.164774118 22.298747218,114.164772790 22.298748928,114.164771538 22.298750675,114.164770288 22.298752420,114.164769112 22.298754202,114.164767937 22.298756001,114.164766800 22.298757818,114.164765738 22.298759651,114.164764676 22.298761520,114.164763653 22.298763391,114.164762667 22.298765279,114.164761756 22.298767182,114.164760848 22.298769122,114.164759974 22.298771063,114.164759142 22.298773003,114.164758383 22.298774979,114.164757625 22.298776953,114.164756924 22.298778890,114.164756872 22.298778980,114.164756826 22.298779189,114.164756259 22.298780957,114.164755614 22.298782967,114.164755045 22.298784995,114.164754515 22.298787041,114.164753985 22.298789088,114.164753529 22.298791134,114.164753111 22.298793199,114.164752733 22.298795261,114.164752391 22.298797342,114.164752088 22.298799424,114.164751904 22.298801111,114.164751824 22.298801467,114.164751814 22.298801930,114.164751633 22.298803586,114.164751443 22.298805686,114.164751328 22.298807785,114.164751253 22.298809884,114.164751215 22.298811964,114.164751215 22.298814063,114.164751252 22.298816162,114.164751327 22.298818260,114.164751436 22.298820252,114.164751439 22.298820351,114.164751593 22.298822460,114.164751820 22.298824539,114.164752047 22.298826621,114.164752351 22.298828703,114.164752691 22.298830784,114.164753071 22.298832848,114.164753449 22.298834911,114.164753903 22.298836976,114.164754435 22.298839022,114.164754965 22.298841050,114.164755454 22.298842794,114.164755508 22.298843098,114.164755630 22.298843399,114.164756141 22.298845089,114.164756822 22.298847099,114.164757505 22.298849093,114.164758263 22.298851085,114.164759020 22.298853043,114.164759855 22.298855001,114.164760689 22.298856941,114.164761597 22.298858865,114.164762546 22.298860786,114.164763295 22.298862277,114.164763464 22.298862695,114.164763710 22.298863068,114.164764516 22.298864543,114.164765577 22.298866414,114.164766639 22.298868248,114.164767776 22.298870065,114.164768913 22.298871882,114.164770126 22.298873663,114.164771339 22.298875409,114.164772589 22.298877156,114.164773916 22.298878866,114.164774938 22.298880171,114.164775205 22.298880576,114.164775501 22.298880876,114.164776608 22.298882235,114.164778009 22.298883877,114.164779451 22.298885498,114.164780891 22.298887105,114.164782407 22.298888674,114.164783923 22.298890226,114.164785477 22.298891743,114.164787069 22.298893224,114.164788699 22.298894689,114.164790329 22.298896136,114.164791821 22.298897381,114.164791992 22.298897556,114.164792198 22.298897693,114.164793702 22.298898923,114.164795447 22.298900263,114.164797190 22.298901586,114.164798972 22.298902874,114.164800792 22.298904127,114.164802610 22.298905343,114.164804468 22.298906541,114.164806364 22.298907707,114.164808258 22.298908836,114.164810191 22.298909928,114.164811673 22.298910740,114.164812080 22.298911013,114.164843385 22.298927017,114.166425340 22.299246702,114.166693563 22.299299842,114.166878976 22.299336609,114.166899671 22.299367651,114.166881944 22.299443360,114.166867448 22.299505258,114.166858041 22.299545458,114.166932348 22.299560148,114.166995073 22.299572548,114.167074629 22.299587653,114.167082025 22.299589094,114.167062274 22.299672043,114.167057289 22.299692978,114.167052892 22.299711445,114.167048825 22.299728524,114.166696650 22.299656618,114.166682285 22.299658771,114.166682190 22.299658785,114.166682131 22.299658821,114.166677734 22.299660781,114.166673640 22.299663338,114.166670131 22.299666266,114.166669962 22.299666369,114.166669871 22.299666508,114.166666815 22.299669934,114.166664237 22.299673849,114.166662368 22.299677906,114.166662294 22.299678019,114.166662253 22.299678222,114.166661015 22.299682473,114.166660448 22.299687037,114.166660558 22.299691592,114.166661354 22.299696108,114.166662871 22.299700464,114.166665001 22.299704535,114.166665010 22.299704570,114.166665031 22.299704590,114.166667798 22.299708366,114.166671133 22.299711753,114.166674777 22.299714551,114.166674908 22.299714684,114.166675234 22.299714837,114.166679133 22.299717027,114.166683637 22.299718789,114.166683933 22.299718929,114.167030076 22.299787992,114.167034361 22.299788848,114.167011956 22.299893475,114.167099635 22.299912228,114.167090634 22.299991433,114.167042714 22.300413066,114.167035919 22.300472493,114.167052273 22.300474475,114.167079308 22.300477749,114.167045698 22.300777072,114.167035067 22.300871714,114.167034159 22.300879837,114.167002210 22.300901905,114.166995933 22.300901472,114.166994980 22.300901405,114.166994822 22.300901394,114.166979782 22.300900353,114.166917069 22.300896012,114.166870769 22.300892804,114.166866787 22.300941235,114.166863619 22.300988790,114.167020447 22.301006708,114.167909020 22.301119082,114.168031668 22.301134594,114.168088673 22.301141803,114.167992084 22.301724137,114.167988444 22.301743895,114.167985414 22.301761956,114.167980560 22.301798079,114.167978132 22.301815581,114.167976689 22.301829827,114.167976676 22.301829965,114.167976307 22.301833642,114.167974481 22.301851703,114.167973277 22.301869764,114.167972053 22.301887825,114.167970848 22.301905886,114.167970235 22.301923948,114.167969623 22.301942017,114.167969020 22.301960070,114.167969017 22.302014254,114.167969617 22.302032315,114.167970228 22.302050376,114.167973863 22.302104560,114.167975648 22.302122051,114.167977481 22.302140112,114.167979315 22.302158173,114.167984175 22.302194296,114.167987201 22.302211789,114.168073313 22.302657690,114.168076824 22.302690995,114.168078666 22.302708496,114.168080577 22.302726540,114.168084213 22.302780724,114.168084823 22.302798785,114.168085424 22.302816847,114.168086025 22.302834908,114.168086022 22.302871030,114.168085419 22.302889091,114.168085418 22.302907153,114.168084204 22.302925214,114.168083592 22.302943275,114.168082387 22.302961336,114.168081164 22.302979397,114.168079328 22.302997459,114.168077492 22.303015520,114.168076775 22.303022546,114.168075706 22.303033019,114.168074493 22.303040921,114.168073288 22.303051080,114.168068425 22.303087202,114.168065434 22.303104705,114.168062356 22.303122766,114.168058725 22.303140259,114.168055686 22.303158320,114.168052036 22.303175820,114.168047794 22.303193873,114.168043552 22.303211372,114.168039300 22.303228874,114.168035048 22.303246367,114.168030195 22.303263858,114.168025341 22.303281359,114.168019886 22.303298861,114.168018674 22.303302239,114.168014432 22.303316353,114.168009045 22.303333311,114.168003501 22.303350786,114.167997445 22.303367708,114.167990766 22.303385209,114.167984700 22.303402141,114.167978031 22.303419064,114.167971354 22.303436006,114.167964074 22.303452938,114.167956794 22.303469870,114.167949515 22.303486242,114.167677112 22.304467736,114.167665581 22.304495956,114.167658903 22.304512889,114.167652234 22.304529821,114.167644955 22.304546753,114.167637675 22.304563685,114.167630395 22.304580617,114.167623115 22.304596990,114.167615225 22.304613912,114.167607944 22.304630283,114.167600140 22.304646684,114.167592103 22.304663552,114.167584290 22.304679951,114.167575797 22.304696323,114.167567916 22.304712685,114.167559335 22.304729013,114.167551006 22.304744889,114.167542427 22.304761225,114.167533410 22.304777642,114.167524762 22.304793354,114.167515736 22.304809762,114.167497546 22.304841367,114.167488442 22.304857170,114.167485773 22.304861533,114.167478736 22.304872973,114.167469631 22.304888777,114.167459925 22.304904580,114.167450219 22.304920383,114.167440455 22.304935590,114.167430264 22.304951457,114.167420500 22.304966663,114.167410193 22.304981898,114.167399875 22.304997140,114.167389557 22.305012384,114.167379249 22.305027617,114.167368330 22.305042842,114.167357401 22.305058093,114.167347103 22.305073337,114.167336175 22.305088003,114.167324654 22.305102687,114.167313745 22.305117919,114.167302816 22.305132595,114.167291295 22.305147268,114.167279764 22.305161382,114.167268224 22.305176039,114.167256714 22.305190730,114.167245144 22.305204799,114.167233060 22.305219510,114.167220929 22.305233623,114.167208796 22.305247729,114.167196664 22.305261834,114.167180269 22.305293440,114.167171786 22.305309812,114.167163896 22.305326743,114.167156024 22.305343108,114.167148132 22.305359480,114.167140774 22.305376384,114.167133640 22.305392801,114.167126292 22.305409716,114.167119614 22.305426638,114.167112935 22.305443578,114.167106878 22.305460502,114.167100200 22.305478003,114.167094133 22.305494934,114.167088629 22.305512417,114.167083291 22.305529386,114.167077796 22.305546869,114.167072292 22.305564352,114.167067439 22.305581852,114.167062586 22.305599354,114.167058382 22.305616855,114.167054178 22.305634356,114.167049839 22.305652400,114.167046226 22.305669909,114.167042615 22.305687401,114.167038897 22.305705453,114.167035276 22.305722955,114.167032848 22.305741016,114.167029819 22.305759076,114.167027440 22.305776577,114.167024984 22.305794638,114.167022537 22.305812691,114.167020711 22.305830752,114.167018895 22.305848813,114.167017672 22.305866875,114.167016438 22.305884936,114.167015253 22.305902435,114.167014649 22.305920496,114.167010211 22.305961722,114.167636380 22.305826272,114.167946265 22.305756989,114.168388286 22.305660312,114.169257013 22.305470316,114.169719276 22.305369211,114.170115245 22.305282606,114.170150455 22.305275338,114.170189605 22.305268125,114.170375001 22.305239586,114.170562658 22.305229479,114.170686989 22.305223209,114.170870587 22.305223215,114.170961230 22.305225367,114.171066220 22.305231096))",,211
1002,212,"POLYGON((114.173951479 22.298400525,114.173725225 22.298506071,114.173691270 22.298435513,114.173648212 22.298377383,114.173452905 22.298199585,114.172941615 22.297738451,114.172159195 22.297678034,114.172124611 22.298147626,114.172084552 22.298697363,114.172025093 22.299515201,114.171960761 22.300397942,114.171920719 22.300941466,114.171904000 22.301181103,114.171902649 22.301200410,114.171896998 22.301281333,114.171820040 22.302384420,114.171802377 22.302637529,114.171759285 22.303273048,114.171712551 22.303971231,114.171684031 22.304392842,114.171620061 22.305339239,114.171699271 22.305365836,114.171781801 22.305396209,114.171870455 22.305431748,114.171986060 22.305484661,114.172076703 22.305522050,114.172200508 22.305573420,114.172394062 22.305701850,114.172615710 22.305847889,114.172744484 22.305937901,114.172878235 22.306030992,114.172988676 22.306116242,114.173298348 22.306356898,114.173375279 22.306416709,114.173464234 22.306486870,114.173510935 22.306518478,114.173527316 22.306528629,114.173543087 22.306539357,114.173574579 22.306562585,114.173613738 22.306588025,114.173697871 22.306636838,114.173822444 22.306697308,114.173918620 22.306737894,114.174030830 22.306776601,114.174106403 22.306798899,114.174192002 22.306819861,114.174216993 22.306825432,114.174245769 22.306831095,114.174277416 22.306836578,114.174336122 22.306845834,114.174359560 22.306849239,114.174380649 22.306851524,114.174389946 22.306852744,114.174410114 22.306855219,114.174439530 22.306858216,114.174461240 22.306859780,114.174543433 22.306864386,114.174649762 22.306865688,114.174756342 22.306860307,114.174791243 22.306857752,114.174819960 22.306854619,114.174931064 22.306839891,114.174998088 22.306827376,114.175038433 22.306818174,114.175118684 22.306799030,114.175191462 22.306777683,114.175272277 22.306754149,114.176675702 22.306349097,114.177066350 22.306230174,114.177969201 22.305966242,114.178151858 22.305911965,114.178515640 22.305806232,114.178578364 22.305788081,114.178576374 22.305780809,114.178156618 22.304250127,114.178152367 22.304232624,114.178148126 22.304214563,114.178143272 22.304197071,114.178138420 22.304179579,114.178132957 22.304162646,114.178126900 22.304145144,114.178120824 22.304128213,114.178114157 22.304111281,114.178107490 22.304094348,114.178100211 22.304077417,114.178092320 22.304061044,114.178084421 22.304044679,114.178076550 22.304028317,114.178067446 22.304011944,114.178058964 22.303995572,114.178049861 22.303979768,114.178040157 22.303963965,114.178030441 22.303948731,114.178020144 22.303933496,114.178009828 22.303918251,114.177998909 22.303903008,114.177987380 22.303888352,114.177976471 22.303873659,114.177964340 22.303858994,114.177952811 22.303844880,114.177940078 22.303830764,114.177927947 22.303817218,114.177915205 22.303803672,114.177901860 22.303790127,114.177888515 22.303777149,114.177874570 22.303764172,114.177860613 22.303751747,114.177846658 22.303739339,114.177817543 22.303715624,114.177802986 22.303703775,114.177785400 22.303690790,114.177309259 22.303247173,114.177298941 22.303231928,114.177288023 22.303216676,114.177277717 22.303201450,114.177266789 22.303186776,114.177256492 22.303171532,114.177245564 22.303156298,114.177235247 22.303141063,114.177224943 22.303125829,114.177214636 22.303110576,114.177208492 22.303101509,114.177204319 22.303095340,114.177194002 22.303080108,114.177183695 22.303064304,114.177173398 22.303049059,114.177163684 22.303033817,114.177153368 22.303018012,114.177143053 22.303002778,114.177133347 22.302987543,114.177123643 22.302971740,114.177117587 22.302962709,114.177113326 22.302956496,114.177103631 22.302940692,114.177093926 22.302924888,114.177084231 22.302909654,114.177074516 22.302893841,114.177064811 22.302878038,114.177055107 22.302862802,114.177045402 22.302847001,114.177035697 22.302831197,114.177026595 22.302815394,114.177016889 22.302799580,114.177007795 22.302783785,114.176998090 22.302767981,114.176988997 22.302752177,114.176947751 22.302666379,114.176936824 22.302640984,114.176925304 22.302616159,114.176914386 22.302591316,114.176904080 22.302565931,114.176893152 22.302540529,114.176872549 22.302489723,114.176862835 22.302464328,114.176853129 22.302438934,114.176843426 22.302413531,114.176833720 22.302387568,114.176824618 22.302362174,114.176815515 22.302336210,114.176803383 22.302301217,114.176789438 22.302270728,114.176769415 22.302219941,114.176760323 22.302193969,114.176669331 22.301916847,114.176540152 22.301525703,114.176353338 22.300941540,114.176301166 22.300792534,114.176215650 22.300534593,114.175902078 22.299585257,114.175768035 22.298766296,114.175762718 22.298733903,114.175368586 22.298790324,114.173951479 22.298400525))",,212
1003,213 and 215 - 216,"POLYGON((114.180865650 22.299139865,114.180865725 22.299139467,114.180875780 22.299085697,114.180860970 22.299083133,114.180879910 22.298979047,114.180879869 22.298978982,114.180864291 22.298959269,114.180624558 22.298922942,114.180604542 22.298935553,114.180588596 22.299022934,114.180561058 22.299019456,114.180540774 22.299016894,114.180475793 22.298962989,114.180481963 22.298956003,114.180346468 22.298843598,114.180346202 22.298843376,114.180339994 22.298850328,114.179806993 22.298408153,114.179813453 22.298401410,114.179804214 22.298393746,114.179795306 22.298386355,114.179786395 22.298378963,114.179777486 22.298371571,114.179768575 22.298364180,114.179759666 22.298356788,114.179750753 22.298349396,114.179724163 22.298327338,114.179715619 22.298320245,114.179707070 22.298313155,114.179698522 22.298306065,114.179689973 22.298298974,114.179681424 22.298291880,114.179672880 22.298284790,114.179664439 22.298277790,114.179657978 22.298284529,114.179618359 22.298251661,114.179188164 22.297894771,114.179140262 22.297855029,114.179146720 22.297848284,114.179147366 22.297847609,114.179008288 22.297732227,114.179001184 22.297739641,114.178419338 22.297256932,114.178426441 22.297249518,114.178287365 22.297134134,114.178280265 22.297141540,114.178104529 22.296994506,114.177684467 22.296643053,114.177691016 22.296636263,114.177586063 22.296547973,114.177579582 22.296554698,114.177541905 22.296522552,114.177337644 22.296348269,114.177288902 22.296306682,114.177114106 22.296167386,114.177060724 22.296124845,114.176633870 22.295620312,114.176587386 22.295558515,114.176579865 22.295544789,114.176548812 22.295488103,114.176534973 22.295455331,114.176363982 22.295000000,114.174464342 22.295000000,114.175196720 22.295282720,114.175258882 22.295663110,114.175261871 22.295681388,114.175381624 22.296414169,114.175512665 22.297216044,114.175516446 22.297239178,114.175530898 22.297327600,114.175657050 22.298090118,114.175762718 22.298733903,114.175768035 22.298766296,114.175902078 22.299585257,114.176215650 22.300534593,114.176301166 22.300792534,114.176353338 22.300941540,114.176540152 22.301525703,114.176669331 22.301916847,114.176760323 22.302193969,114.176769415 22.302219941,114.176789438 22.302270728,114.176803383 22.302301217,114.176815515 22.302336210,114.176824618 22.302362174,114.176833720 22.302387568,114.176843426 22.302413531,114.176853129 22.302438934,114.176862835 22.302464328,114.176872549 22.302489723,114.176893152 22.302540529,114.176904080 22.302565931,114.176914386 22.302591316,114.176925304 22.302616159,114.176936824 22.302640984,114.176947751 22.302666379,114.176988997 22.302752177,114.176998090 22.302767981,114.177007795 22.302783785,114.177016889 22.302799580,114.177026595 22.302815394,114.177035697 22.302831197,114.177045402 22.302847001,114.177055107 22.302862802,114.177064811 22.302878038,114.177074516 22.302893841,114.177084231 22.302909654,114.177093926 22.302924888,114.177103631 22.302940692,114.177113326 22.302956496,114.177117587 22.302962709,114.177123643 22.302971740,114.177133347 22.302987543,114.177143053 22.303002778,114.177153368 22.303018012,114.177163684 22.303033817,114.177173398 22.303049059,114.177183695 22.303064304,114.177194002 22.303080108,114.177204319 22.303095340,114.177208492 22.303101509,114.177214636 22.303110576,114.177224943 22.303125829,114.177235247 22.303141063,114.177245564 22.303156298,114.177256492 22.303171532,114.177266789 22.303186776,114.177277717 22.303201450,114.177288023 22.303216676,114.177298941 22.303231928,114.177309259 22.303247173,114.177785400 22.303690790,114.177802986 22.303703775,114.177817543 22.303715624,114.177846658 22.303739339,114.177860613 22.303751747,114.177874570 22.303764172,114.177888515 22.303777149,114.177901860 22.303790127,114.177915205 22.303803672,114.177927947 22.303817218,114.177940078 22.303830764,114.177952811 22.303844880,114.177964340 22.303858994,114.177976471 22.303873659,114.177987380 22.303888352,114.177998909 22.303903008,114.178009828 22.303918251,114.178020144 22.303933496,114.178030441 22.303948731,114.178040157 22.303963965,114.178049861 22.303979768,114.178058964 22.303995572,114.178067446 22.304011944,114.178076550 22.304028317,114.178084421 22.304044679,114.178092320 22.304061044,114.178100211 22.304077417,114.178107490 22.304094348,114.178114157 22.304111281,114.178120824 22.304128213,114.178126900 22.304145144,114.178132957 22.304162646,114.178138420 22.304179579,114.178143272 22.304197071,114.178148126 22.304214563,114.178152367 22.304232624,114.178156618 22.304250127,114.178576374 22.305780809,114.178578364 22.305788081,114.178625744 22.305773910,114.178687623 22.305757673,114.178709818 22.305752742,114.178754985 22.305743124,114.178777966 22.305739592,114.178845960 22.305729513,114.178935460 22.305721384,114.179057152 22.305719351,114.179180482 22.305726466,114.179237431 22.305732560,114.179302921 22.305744244,114.179394605 22.305764563,114.179477001 22.305787427,114.179583786 22.305827755,114.179680672 22.305870036,114.179774200 22.305921156,114.179841079 22.305962668,114.179919381 22.306018856,114.179972051 22.306060440,114.180030224 22.306113097,114.180124588 22.306211808,114.180168369 22.306267057,114.180287696 22.306395659,114.180323481 22.306430462,114.180506425 22.306612209,114.180688392 22.306810589,114.180973002 22.307101106,114.181000000 22.307129395,114.181000000 22.299151482,114.180901750 22.299142699,114.180865650 22.299139865))",,213S
