link_id,from_node_id,to_node_id,directed,dir_flag,length,free_speed,free_flow_time,capacity,lanes,link_type,vdf_alpha,vdf_beta,vdf_plf,geometry,mcl_link_class,source_link_id,source_from_node_id,source_to_node_id,mcl_gps_match_allowed,source_kml_id,source_travel_direction,street_name,street_code,geometry_sampling,length_unit,capacity_unit,free_speed_unit
310992,10140,10143,1,1,23.400544,,,,,1,,,,"LINESTRING(114.167264130 22.309315975,114.167294063 22.309183360,114.167322926 22.309112464)",physical,105496,10140,10143,true,ID_024572,3,-99,52863,<=101 vertices; endpoints exact,m,unknown,unknown
10000123,10141,61,1,1,,,,,,0,,,,"LINESTRING(114.167279501 22.307323292,114.166835644 22.307276277)",nonphysical_zone_access_in,,,,false,,,,,straight display only,not routable,not routable,not routable
310772,10141,10104,1,1,99.02909,,,,,1,,,,"LINESTRING(114.167279501 22.307323292,114.166348510 22.307545351)",physical,105386,10141,10104,true,ID_034004,3,MAN YUEN STREET,11392,<=101 vertices; endpoints exact,m,unknown,unknown
310820,10141,10138,1,1,35.428332,,,,,1,,,,"LINESTRING(114.167279501 22.307323292,114.167194495 22.307013284)",physical,105410,10141,10138,true,ID_012897,3,FERRY STREET,10483,<=101 vertices; endpoints exact,m,unknown,unknown
621778,10142,10086,1,1,137.958474,,,,,1,,,,"LINESTRING(114.167280951 22.302986286,114.166929051 22.302960119,114.166285463 22.302909030,114.165946945 22.302880371)",physical,260889,10142,10086,true,ID_031484,3,AUSTIN ROAD WEST,13926,<=101 vertices; endpoints exact,m,unknown,unknown
642088,10143,10123,1,1,32.640505,,,,,1,,,,"LINESTRING(114.167322926 22.309112464,114.167098916 22.309038793,114.167020332 22.309029657)",physical,271044,10143,10123,true,ID_024579,3,YAN CHEUNG ROAD,13881,<=101 vertices; endpoints exact,m,unknown,unknown
671218,10143,10146,1,1,8.681081,,,,,1,,,,"LINESTRING(114.167322926 22.309112464,114.167386763 22.309061303)",physical,285609,10143,10146,true,ID_019654,3,FERRY STREET,10483,<=101 vertices; endpoints exact,m,unknown,unknown
10000119,10144,59,1,1,,,,,,0,,,,"LINESTRING(114.167369934 22.307643892,114.166899800 22.307591142)",nonphysical_zone_access_in,,,,false,,,,,straight display only,not routable,not routable,not routable
310814,10144,10141,1,1,36.703977,,,,,1,,,,"LINESTRING(114.167369934 22.307643892,114.167279501 22.307323292)",physical,105407,10144,10141,true,ID_013452,3,FERRY STREET,10483,<=101 vertices; endpoints exact,m,unknown,unknown
671216,10146,10164,1,1,70.096899,,,,,1,,,,"LINESTRING(114.167386763 22.309061303,114.167450714 22.308997000,114.167542521 22.308910989,114.167593239 22.308857828,114.167622130 22.308820795,114.167636256 22.308779579,114.167643516 22.308729884,114.167631773 22.308614714,114.167600115 22.308521001)",physical,285608,10146,10164,true,ID_019653,3,FERRY STREET,10483,<=101 vertices; endpoints exact,m,unknown,unknown
311086,10146,10177,1,1,53.503512,,,,,1,,,,"LINESTRING(114.167386763 22.309061303,114.167554493 22.309126024,114.167617616 22.309137981,114.167805067 22.309177416,114.167874854 22.309215832)",physical,105543,10146,10177,true,ID_024568,3,YAN CHEUNG ROAD,13881,<=101 vertices; endpoints exact,m,unknown,unknown
310644,10147,10121,1,1,48.4034,,,,,1,,,,"LINESTRING(114.167389419 22.304830109,114.167281120 22.304848258,114.167228349 22.304826319,114.166995108 22.304716028,114.166959131 22.304699164)",physical,105322,10147,10121,true,ID_012856,3,WUI CHEUNG ROAD,13925,<=101 vertices; endpoints exact,m,unknown,unknown
310786,10147,10154,1,1,10.801887,,,,,1,,,,"LINESTRING(114.167389419 22.304830109,114.167480140 22.304878990)",physical,105393,10147,10154,true,ID_027050,1,WUI CHEUNG ROAD,13925,<=101 vertices; endpoints exact,m,unknown,unknown
310614,10148,10251,1,1,190.693958,,,,,1,,,,"LINESTRING(114.167390018 22.305801767,114.167957158 22.305689359,114.168378514 22.305614230,114.169098874 22.305463476,114.169197064 22.305493779)",physical,105307,10148,10251,true,ID_09876,3,JORDAN ROAD,10904,<=101 vertices; endpoints exact,m,unknown,unknown
313816,10149,10145,1,1,35.621461,,,,,1,,,,"LINESTRING(114.167410608 22.311801513,114.167375803 22.312053255,114.167378449 22.312121077)",physical,106908,10149,10145,true,ID_021967,3,FERRY STREET,10483,<=101 vertices; endpoints exact,m,unknown,unknown
311100,10150,10149,1,1,34.477409,,,,,1,,,,"LINESTRING(114.167412962 22.311501969,114.167406918 22.311541350,114.167401401 22.311599534,114.167385733 22.311694029,114.167375768 22.311749640,114.167410608 22.311801513)",physical,105550,10150,10149,true,ID_022261,3,GASCOIGNE ROAD FLYOVER,14494,<=101 vertices; endpoints exact,m,unknown,unknown
313478,10151,10136,1,1,32.973227,,,,,1,,,,"LINESTRING(114.167425521 22.308002775,114.167393660 22.308051687,114.167143739 22.308113298)",physical,106739,10151,10136,true,ID_034580,3,MAN CHEONG STREET,11366,<=101 vertices; endpoints exact,m,unknown,unknown
313477,10151,10158,1,-1,9.99002,,,,,1,,,,"LINESTRING(114.167425521 22.308002775,114.167517826 22.307975171)",physical,106738,10158,10151,true,ID_021397,1,MAN CHEONG STREET,11366,<=101 vertices; endpoints exact,m,unknown,unknown
310840,10152,10130,1,1,83.887862,,,,,1,,,,"LINESTRING(114.167429202 22.304957483,114.167454218 22.305013597,114.167165022 22.305448530,114.167088416 22.305619632)",physical,105420,10152,10130,true,ID_010376,3,CANTON ROAD,10115,<=101 vertices; endpoints exact,m,unknown,unknown
310843,10152,10154,1,-1,10.153664,,,,,1,,,,"LINESTRING(114.167429202 22.304957483,114.167480140 22.304878990)",physical,105421,10154,10152,true,ID_010377,1,CANTON ROAD,10115,<=101 vertices; endpoints exact,m,unknown,unknown
323849,10153,10163,1,-1,69.220819,,,,,1,,,,"LINESTRING(114.167449362 22.299173531,114.167586345 22.298561559)",physical,111924,10163,10153,true,ID_016283,1,GATEWAY BOULEVARD,39466,<=101 vertices; endpoints exact,m,unknown,unknown
342456,10153,10172,1,1,31.686605,,,,,1,,,,"LINESTRING(114.167449362 22.299173531,114.167751147 22.299228466)",physical,121228,10153,10172,true,ID_016285,3,-99,50369,<=101 vertices; endpoints exact,m,unknown,unknown
323838,10153,10207,1,1,144.061447,,,,,1,,,,"LINESTRING(114.167449362 22.299173531,114.167436701 22.299230093,114.167429682 22.299261452,114.167400237 22.299414321,114.167395721 22.299467497,114.167400230 22.299517874,114.167415265 22.299561256,114.167442330 22.299601839,114.167472405 22.299631228,114.167508495 22.299653620,114.167576165 22.299683011,114.168319525 22.299834722)",physical,111919,10153,10207,true,ID_016282,1,GATEWAY BOULEVARD,39466,<=101 vertices; endpoints exact,m,unknown,unknown
310787,10154,10147,1,-1,10.801887,,,,,1,,,,"LINESTRING(114.167480140 22.304878990,114.167389419 22.304830109)",physical,105393,10147,10154,true,ID_027050,1,WUI CHEUNG ROAD,13925,<=101 vertices; endpoints exact,m,unknown,unknown
310842,10154,10152,1,1,10.153664,,,,,1,,,,"LINESTRING(114.167480140 22.304878990,114.167429202 22.304957483)",physical,105421,10154,10152,true,ID_010377,1,CANTON ROAD,10115,<=101 vertices; endpoints exact,m,unknown,unknown
310845,10154,10160,1,-1,10.744551,,,,,1,,,,"LINESTRING(114.167480140 22.304878990,114.167534262 22.304796053)",physical,105422,10160,10154,true,ID_010378,1,CANTON ROAD,10115,<=101 vertices; endpoints exact,m,unknown,unknown
621776,10155,10116,1,1,319.623377,,,,,1,,,,"LINESTRING(114.167484482 22.303044582,114.166972582 22.303064929,114.166207368 22.303030553,114.165989717 22.303012536,114.165907494 22.302996778,114.165844921 22.302959080,114.165805864 22.302915649,114.165786944 22.302849940,114.165762650 22.302778400,114.165752439 22.302709285,114.165767255 22.302661466,114.165837393 22.302584959,114.165897672 22.302567681,114.165949027 22.302561711,114.166041466 22.302561718,114.166195528 22.302579648,114.166445879 22.302627451,114.166814353 22.302702503)",physical,260888,10155,10116,true,ID_031401,3,AUSTIN ROAD WEST,13926,<=101 vertices; endpoints exact,m,unknown,unknown
621872,10155,10142,1,1,21.943206,,,,,1,,,,"LINESTRING(114.167484482 22.303044582,114.167280951 22.302986286)",physical,260936,10155,10142,true,ID_031399,3,AUSTIN ROAD WEST,13926,<=101 vertices; endpoints exact,m,unknown,unknown
313418,10156,10128,1,1,272.775854,,,,,1,,,,"LINESTRING(114.167502059 22.310478071,114.167501802 22.310479179,114.167267083 22.311799353,114.167232724 22.312072981,114.167221478 22.312163609,114.167212734 22.312213571,114.167206772 22.312258359,114.167204613 22.312274570,114.167192119 22.312369847,114.167189963 22.312387269,114.167174002 22.312516246,114.167130901 22.312797426,114.167095501 22.312866151,114.167075053 22.312903245)",physical,106709,10156,10128,true,ID_012131,3,FERRY STREET,10483,<=101 vertices; endpoints exact,m,unknown,unknown
310792,10157,10144,1,1,35.284076,,,,,1,,,,"LINESTRING(114.167505006 22.307916425,114.167432570 22.307877572,114.167369934 22.307643892)",physical,105396,10157,10144,true,ID_013449,3,FERRY STREET,10483,<=101 vertices; endpoints exact,m,unknown,unknown
310896,10157,10158,1,1,6.637953,,,,,1,,,,"LINESTRING(114.167505006 22.307916425,114.167517826 22.307975171)",physical,105448,10157,10158,true,ID_013534,1,FERRY STREET,10483,<=101 vertices; endpoints exact,m,unknown,unknown
313476,10158,10151,1,1,9.99002,,,,,1,,,,"LINESTRING(114.167517826 22.307975171,114.167425521 22.308002775)",physical,106738,10158,10151,true,ID_021397,1,MAN CHEONG STREET,11366,<=101 vertices; endpoints exact,m,unknown,unknown
310897,10158,10157,1,-1,6.637953,,,,,1,,,,"LINESTRING(114.167517826 22.307975171,114.167505006 22.307916425)",physical,105448,10157,10158,true,ID_013534,1,FERRY STREET,10483,<=101 vertices; endpoints exact,m,unknown,unknown
310894,10158,10161,1,1,6.730673,,,,,1,,,,"LINESTRING(114.167517826 22.307975171,114.167534592 22.308033917)",physical,105447,10158,10161,true,ID_013533,1,FERRY STREET,10483,<=101 vertices; endpoints exact,m,unknown,unknown
310648,10159,10136,1,1,44.482601,,,,,1,,,,"LINESTRING(114.167527512 22.308253829,114.167494498 22.308215420,114.167457348 22.308182772,114.167420198 22.308159724,114.167365023 22.308139935,114.167232179 22.308132904,114.167143739 22.308113298)",physical,105324,10159,10136,true,ID_029422,3,MAN CHEONG STREET,11366,<=101 vertices; endpoints exact,m,unknown,unknown
310832,10159,10161,1,1,26.388576,,,,,1,,,,"LINESTRING(114.167527512 22.308253829,114.167487257 22.308096180,114.167534592 22.308033917)",physical,105416,10159,10161,true,ID_010375,3,FERRY STREET,10483,<=101 vertices; endpoints exact,m,unknown,unknown
310844,10160,10154,1,1,10.744551,,,,,1,,,,"LINESTRING(114.167534262 22.304796053,114.167480140 22.304878990)",physical,105422,10160,10154,true,ID_010378,1,CANTON ROAD,10115,<=101 vertices; endpoints exact,m,unknown,unknown
310784,10160,10169,1,1,77.604244,,,,,1,,,,"LINESTRING(114.167534262 22.304796053,114.167475482 22.304711462,114.167504604 22.304658004,114.167534615 22.304604262,114.167689086 22.304146728)",physical,105392,10160,10169,true,ID_013447,3,CANTON ROAD,10115,<=101 vertices; endpoints exact,m,unknown,unknown
310895,10161,10158,1,-1,6.730673,,,,,1,,,,"LINESTRING(114.167534592 22.308033917,114.167517826 22.307975171)",physical,105447,10158,10161,true,ID_013533,1,FERRY STREET,10483,<=101 vertices; endpoints exact,m,unknown,unknown
311078,10161,10177,1,1,136.995863,,,,,1,,,,"LINESTRING(114.167534592 22.308033917,114.167575092 22.308058803,114.167760056 22.308714452,114.167789577 22.308820649,114.167815524 22.308929209,114.167858679 22.309063803,114.167874854 22.309215832)",physical,105539,10161,10177,true,ID_024567,3,FERRY STREET,10483,<=101 vertices; endpoints exact,m,unknown,unknown
311159,10162,10243,1,-1,162.026206,,,,,1,,,,"LINESTRING(114.167557647 22.311828064,114.169040943 22.312086439,114.169102005 22.312102565)",physical,105579,10243,10162,true,ID_022645,1,SHEK LUNG STREET,12002,<=101 vertices; endpoints exact,m,unknown,unknown
323848,10163,10153,1,1,69.220819,,,,,1,,,,"LINESTRING(114.167586345 22.298561559,114.167449362 22.299173531)",physical,111924,10163,10153,true,ID_016283,1,GATEWAY BOULEVARD,39466,<=101 vertices; endpoints exact,m,unknown,unknown
323851,10163,10176,1,-1,144.32778,,,,,1,,,,"LINESTRING(114.167586345 22.298561559,114.167871955 22.297285576)",physical,111925,10176,10163,true,ID_014093,1,GATEWAY BOULEVARD,39466,<=101 vertices; endpoints exact,m,unknown,unknown
310646,10164,10159,1,1,30.516297,,,,,1,,,,"LINESTRING(114.167600115 22.308521001,114.167527512 22.308253829)",physical,105323,10164,10159,true,ID_024564,3,FERRY STREET,10483,<=101 vertices; endpoints exact,m,unknown,unknown
311094,10165,10224,1,1,109.96503,,,,,1,,,,"LINESTRING(114.167625491 22.311578334,114.168680667 22.311727341)",physical,105547,10165,10224,true,ID_011286,3,-99,46350,<=101 vertices; endpoints exact,m,unknown,unknown
313750,10166,10133,1,1,60.000315,,,,,1,,,,"LINESTRING(114.167666131 22.305845427,114.167194187 22.305910581,114.167105471 22.305857981)",physical,106875,10166,10133,true,ID_027612,3,JORDAN ROAD,10904,<=101 vertices; endpoints exact,m,unknown,unknown
310652,10166,10188,1,1,231.752094,,,,,1,,,,"LINESTRING(114.167666131 22.305845427,114.167632088 22.305876785,114.167591259 22.305893986,114.167564783 22.305915099,114.167548772 22.305975010,114.167562042 22.306070546,114.168028268 22.307834042)",physical,105326,10166,10188,true,ID_027618,3,WAI CHING STREET,12602,<=101 vertices; endpoints exact,m,unknown,unknown
342458,10167,10172,1,1,8.328974,,,,,1,,,,"LINESTRING(114.167681851 22.299267187,114.167751147 22.299228466)",physical,121229,10167,10172,true,ID_016466,1,-99,50369,<=101 vertices; endpoints exact,m,unknown,unknown
314316,10168,10156,1,1,79.084686,,,,,1,,,,"LINESTRING(114.167685349 22.309787285,114.167670024 22.309819395,114.167640489 22.309893463,114.167591690 22.310034432,114.167555731 22.310173013,114.167527476 22.310294868,114.167502059 22.310478071)",physical,107158,10168,10156,true,ID_024565,3,FERRY STREET,10483,<=101 vertices; endpoints exact,m,unknown,unknown
313746,10169,10178,1,1,83.408646,,,,,1,,,,"LINESTRING(114.167689086 22.304146728,114.167787403 22.303803288,114.167889753 22.303417042)",physical,106873,10169,10178,true,ID_04510,3,CANTON ROAD,10115,<=101 vertices; endpoints exact,m,unknown,unknown
310952,10170,10165,1,1,74.019529,,,,,1,,,,"LINESTRING(114.167726496 22.310916533,114.167625491 22.311578334)",physical,105476,10170,10165,true,ID_018666,3,CHING PING STREET,10250,<=101 vertices; endpoints exact,m,unknown,unknown
649774,10170,10203,1,1,53.908985,,,,,1,,,,"LINESTRING(114.167726496 22.310916533,114.168242093 22.310999265)",physical,274887,10170,10203,true,ID_017588,3,TUNG KUN STREET,12520,<=101 vertices; endpoints exact,m,unknown,unknown
428250,10171,10180,1,1,19.468135,,,,,1,,,,"LINESTRING(114.167727867 22.301784491,114.167916359 22.301796502)",physical,164125,10171,10180,true,ID_030016,1,<Null>,<Null>,<=101 vertices; endpoints exact,m,unknown,unknown
342459,10172,10167,1,-1,8.328974,,,,,1,,,,"LINESTRING(114.167751147 22.299228466,114.167681851 22.299267187)",physical,121229,10167,10172,true,ID_016466,1,-99,50369,<=101 vertices; endpoints exact,m,unknown,unknown
323890,10172,10215,1,1,81.146677,,,,,1,,,,"LINESTRING(114.167751147 22.299228466,114.168524242 22.299367960)",physical,111945,10172,10215,true,ID_016284,3,-99,50369,<=101 vertices; endpoints exact,m,unknown,unknown
313652,10173,10128,1,1,364.079041,,,,,1,,,,"LINESTRING(114.167787324 22.309736782,114.167703950 22.309812993,114.167671849 22.309853012,114.167597887 22.309966502,114.167529316 22.310100541,114.167490020 22.310213794,114.167383668 22.310577646,114.167323454 22.310931310,114.167236701 22.311445264,114.167175925 22.311791794,114.167112924 22.312216511,114.167108651 22.312247636,114.167102214 22.312294528,114.167092728 22.312365349,114.167092496 22.312367085,114.167087847 22.312401793,114.167085261 22.312426410,114.167074726 22.312526698,114.167044599 22.312788094,114.167075053 22.312903245)",physical,106826,10173,10128,true,ID_024158,3,GASCOIGNE ROAD FLYOVER,14494,<=101 vertices; endpoints exact,m,unknown,unknown
313654,10173,10150,1,1,199.587256,,,,,1,,,,"LINESTRING(114.167787324 22.309736782,114.167770887 22.309772880,114.167726712 22.309890434,114.167678939 22.310055647,114.167630612 22.310272897,114.167565746 22.310675334,114.167528659 22.310873328,114.167414414 22.311492513,114.167412962 22.311501969)",physical,106827,10173,10150,true,ID_024162,3,GASCOIGNE ROAD FLYOVER,14494,<=101 vertices; endpoints exact,m,unknown,unknown
313790,10174,10149,1,1,219.208782,,,,,1,,,,"LINESTRING(114.167822876 22.309876737,114.167823316 22.309936987,114.167795765 22.310097324,114.167763938 22.310267029,114.167742226 22.310384435,114.167633615 22.310959493,114.167593420 22.311194845,114.167556111 22.311358311,114.167502053 22.311558114,114.167464175 22.311761232,114.167410608 22.311801513)",physical,106895,10174,10149,true,ID_027906,3,FERRY STREET,10483,<=101 vertices; endpoints exact,m,unknown,unknown
310982,10175,10170,1,1,87.042122,,,,,1,,,,"LINESTRING(114.167865811 22.310141253,114.167726496 22.310916533)",physical,105491,10175,10170,true,ID_017950,3,CHING PING STREET,10250,<=101 vertices; endpoints exact,m,unknown,unknown
311026,10175,10191,1,1,18.281094,,,,,1,,,,"LINESTRING(114.167865811 22.310141253,114.168037671 22.310182271)",physical,105513,10175,10191,true,ID_011432,1,-99,49990,<=101 vertices; endpoints exact,m,unknown,unknown
323844,10176,10163,1,1,159.548363,,,,,1,,,,"LINESTRING(114.167871955 22.297285576,114.167976190 22.297357947,114.167984070 22.297368990,114.167989188 22.297380610,114.167991829 22.297392925,114.167991896 22.297405483,114.167767093 22.298439651,114.167759426 22.298456272,114.167749011 22.298471658,114.167736137 22.298485340,114.167722883 22.298495796,114.167706273 22.298505376,114.167586345 22.298561559)",physical,111922,10176,10163,true,ID_014091,3,-99,50368,<=101 vertices; endpoints exact,m,unknown,unknown
323850,10176,10163,1,1,144.32778,,,,,1,,,,"LINESTRING(114.167871955 22.297285576,114.167586345 22.298561559)",physical,111925,10176,10163,true,ID_014093,1,GATEWAY BOULEVARD,39466,<=101 vertices; endpoints exact,m,unknown,unknown
323855,10176,10189,1,-1,82.649978,,,,,1,,,,"LINESTRING(114.167871955 22.297285576,114.168035508 22.296554877)",physical,111927,10189,10176,true,ID_014094,1,GATEWAY BOULEVARD,39466,<=101 vertices; endpoints exact,m,unknown,unknown
313804,10177,10168,1,1,67.167201,,,,,1,,,,"LINESTRING(114.167874854 22.309215832,114.167827280 22.309525271,114.167788756 22.309614153,114.167739448 22.309695866,114.167711456 22.309746818,114.167685349 22.309787285)",physical,106902,10177,10168,true,ID_024566,3,FERRY STREET,10483,<=101 vertices; endpoints exact,m,unknown,unknown
313806,10177,10174,1,1,74.712208,,,,,1,,,,"LINESTRING(114.167874854 22.309215832,114.167901323 22.309283656,114.167896181 22.309373257,114.167888471 22.309480777,114.167862786 22.309584713,114.167836513 22.309701606,114.167810314 22.309800524,114.167822876 22.309876737)",physical,106903,10177,10174,true,ID_024574,3,FERRY STREET,10483,<=101 vertices; endpoints exact,m,unknown,unknown
671214,10177,10229,1,1,98.626009,,,,,1,,,,"LINESTRING(114.167874854 22.309215832,114.167994470 22.309166161,114.168116188 22.309134628,114.168402765 22.309067263,114.168795160 22.308976737)",physical,285607,10177,10229,true,ID_019652,3,KANSU STREET,10966,<=101 vertices; endpoints exact,m,unknown,unknown
428152,10178,10192,1,1,42.463234,,,,,1,,,,"LINESTRING(114.167889753 22.303417042,114.167929604 22.303266652,114.167958773 22.303119861,114.168040095 22.303096163)",physical,164076,10178,10192,true,ID_030004,3,CANTON ROAD,10115,<=101 vertices; endpoints exact,m,unknown,unknown
428154,10179,10142,1,1,65.647731,,,,,1,,,,"LINESTRING(114.167900370 22.302964895,114.167838260 22.303010588,114.167591035 22.302998926,114.167280951 22.302986286)",physical,164077,10179,10142,true,ID_031403,3,AUSTIN ROAD WEST,13926,<=101 vertices; endpoints exact,m,unknown,unknown
621773,10179,10195,1,-1,16.857634,,,,,1,,,,"LINESTRING(114.167900370 22.302964895,114.168057905 22.303005964)",physical,260886,10195,10179,true,ID_031404,1,AUSTIN ROAD WEST,13926,<=101 vertices; endpoints exact,m,unknown,unknown
428251,10180,10171,1,-1,19.468135,,,,,1,,,,"LINESTRING(114.167916359 22.301796502,114.167727867 22.301784491)",physical,164125,10171,10180,true,ID_030016,1,<Null>,<Null>,<=101 vertices; endpoints exact,m,unknown,unknown
633206,10180,10183,1,1,23.10337,,,,,1,,,,"LINESTRING(114.167916359 22.301796502,114.167919637 22.301732892,114.167927665 22.301664545,114.167940536 22.301589291)",physical,266603,10180,10183,true,ID_018655,3,CANTON ROAD,10115,<=101 vertices; endpoints exact,m,unknown,unknown
310573,10181,10187,1,-1,7.999869,,,,,1,,,,"LINESTRING(114.167921198 22.301076779,114.167997821 22.301088410)",physical,105286,10187,10181,true,ID_018274,1,-99,46387,<=101 vertices; endpoints exact,m,unknown,unknown
310836,10182,10180,1,1,57.238682,,,,,1,,,,"LINESTRING(114.167937891 22.302311916,114.167927631 22.302243448,114.167912336 22.302091877,114.167909920 22.301922544,114.167916359 22.301796502)",physical,105418,10182,10180,true,ID_018656,3,CANTON ROAD,10115,<=101 vertices; endpoints exact,m,unknown,unknown
310578,10183,10187,1,1,56.2051,,,,,1,,,,"LINESTRING(114.167940536 22.301589291,114.167925724 22.301514970,114.167947903 22.301356685,114.167964779 22.301272121,114.167980124 22.301170676,114.167997821 22.301088410)",physical,105289,10183,10187,true,ID_018654,3,CANTON ROAD,10115,<=101 vertices; endpoints exact,m,unknown,unknown
314364,10183,10193,1,1,39.001202,,,,,1,,,,"LINESTRING(114.167940536 22.301589291,114.167997582 22.301519242,114.168019758 22.301393337,114.168046522 22.301258895)",physical,107182,10183,10193,true,ID_013118,3,-99,46389,<=101 vertices; endpoints exact,m,unknown,unknown
638086,10184,10204,1,1,208.900908,,,,,1,,,,"LINESTRING(114.167956541 22.300788791,114.167523107 22.300710080,114.167701878 22.299798312,114.168278137 22.299914817)",physical,269043,10184,10204,true,ID_018270,3,-99,51345,<=101 vertices; endpoints exact,m,unknown,unknown
10000011,10185,5,1,1,,,,,,0,,,,"LINESTRING(114.167962231 22.303688799,114.168412336 22.303588464)",nonphysical_zone_access_in,,,,false,,,,,straight display only,not routable,not routable,not routable
310846,10185,10160,1,1,133.827393,,,,,1,,,,"LINESTRING(114.167962231 22.303688799,114.167760380 22.304478298,114.167689188 22.304640956,114.167649130 22.304719391,114.167632137 22.304745088,114.167534262 22.304796053)",physical,105423,10185,10160,true,ID_010379,3,CANTON ROAD,10115,<=101 vertices; endpoints exact,m,unknown,unknown
310638,10185,10198,1,1,64.774166,,,,,1,,,,"LINESTRING(114.167962231 22.303688799,114.168118634 22.303744005,114.168151683 22.303774240,114.168158490 22.303812049,114.168136602 22.304159285)",physical,105319,10185,10198,true,ID_018275,3,CANTON ROAD,10115,<=101 vertices; endpoints exact,m,unknown,unknown
10000153,10186,76,1,1,,,,,,0,,,,"LINESTRING(114.167980347 22.305795136,114.168260368 22.306071981)",nonphysical_zone_access_in,,,,false,,,,,straight display only,not routable,not routable,not routable
310764,10186,10166,1,1,32.852008,,,,,1,,,,"LINESTRING(114.167980347 22.305795136,114.167666131 22.305845427)",physical,105382,10186,10166,true,ID_027606,3,JORDAN ROAD,10904,<=101 vertices; endpoints exact,m,unknown,unknown
310572,10187,10181,1,1,7.999869,,,,,1,,,,"LINESTRING(114.167997821 22.301088410,114.167921198 22.301076779)",physical,105286,10187,10181,true,ID_018274,1,-99,46387,<=101 vertices; endpoints exact,m,unknown,unknown
310576,10187,10194,1,1,31.806696,,,,,1,,,,"LINESTRING(114.167997821 22.301088410,114.168011985 22.301013233,114.168052264 22.300815946,114.168053288 22.300811342,114.168054268 22.300806026)",physical,105288,10187,10194,true,ID_018653,3,CANTON ROAD,10115,<=101 vertices; endpoints exact,m,unknown,unknown
10000103,10188,51,1,1,,,,,,0,,,,"LINESTRING(114.168028268 22.307834042,114.168289131 22.308041886)",nonphysical_zone_access_in,,,,false,,,,,straight display only,not routable,not routable,not routable
310796,10188,10158,1,1,55.017131,,,,,1,,,,"LINESTRING(114.168028268 22.307834042,114.167629322 22.307928310,114.167517826 22.307975171)",physical,105398,10188,10158,true,ID_024990,3,SAIGON STREET,11868,<=101 vertices; endpoints exact,m,unknown,unknown
323854,10189,10176,1,1,82.649978,,,,,1,,,,"LINESTRING(114.168035508 22.296554877,114.167871955 22.297285576)",physical,111927,10189,10176,true,ID_014094,1,GATEWAY BOULEVARD,39466,<=101 vertices; endpoints exact,m,unknown,unknown
323847,10189,10202,1,-1,88.343153,,,,,1,,,,"LINESTRING(114.168035508 22.296554877,114.168210326 22.295773847)",physical,111923,10202,10189,true,ID_014092,1,GATEWAY BOULEVARD,39466,<=101 vertices; endpoints exact,m,unknown,unknown
310926,10190,10197,1,1,121.414069,,,,,1,,,,"LINESTRING(114.168036132 22.301886761,114.168032645 22.301983763,114.168032602 22.302020776,114.168049387 22.302243454,114.168103941 22.302501299,114.168124920 22.302696632,114.168117329 22.302843317,114.168111522 22.302921382,114.168061205 22.302950127)",physical,105463,10190,10197,true,ID_026791,3,CANTON ROAD,10115,<=101 vertices; endpoints exact,m,unknown,unknown
313553,10190,10199,1,-1,11.394602,,,,,1,,,,"LINESTRING(114.168036132 22.301886761,114.168103920 22.301891065,114.168146544 22.301892024)",physical,106776,10199,10190,true,ID_026794,1,-99,51167,<=101 vertices; endpoints exact,m,unknown,unknown
10000161,10191,80,1,1,,,,,,0,,,,"LINESTRING(114.168037671 22.310182271,114.168318223 22.310434985)",nonphysical_zone_access_in,,,,false,,,,,straight display only,not routable,not routable,not routable
311027,10191,10175,1,-1,18.281094,,,,,1,,,,"LINESTRING(114.168037671 22.310182271,114.167865811 22.310141253)",physical,105513,10175,10191,true,ID_011432,1,-99,49990,<=101 vertices; endpoints exact,m,unknown,unknown
313740,10192,10185,1,1,68.02443,,,,,1,,,,"LINESTRING(114.168040095 22.303096163,114.168082284 22.303170133,114.167962231 22.303688799)",physical,106870,10192,10185,true,ID_014565,3,CANTON ROAD,10115,<=101 vertices; endpoints exact,m,unknown,unknown
310834,10192,10195,1,1,10.155289,,,,,1,,,,"LINESTRING(114.168040095 22.303096163,114.168057905 22.303005964)",physical,105417,10192,10195,true,ID_018149,1,CANTON ROAD,10115,<=101 vertices; endpoints exact,m,unknown,unknown
313584,10193,10209,1,1,113.395917,,,,,1,,,,"LINESTRING(114.168046522 22.301258895,114.168065255 22.301139110,114.168084670 22.301048805,114.168108464 22.300926306,114.168149545 22.300757309,114.168183333 22.300648375,114.168220411 22.300552273,114.168250277 22.300484346,114.168267876 22.300446275,114.168287078 22.300411920,114.168309232 22.300372067,114.168329910 22.300340460,114.168363881 22.300286866)",physical,106792,10193,10209,true,ID_014049,3,-99,46389,<=101 vertices; endpoints exact,m,unknown,unknown
310574,10194,10184,1,1,10.249361,,,,,1,,,,"LINESTRING(114.168054268 22.300806026,114.167956541 22.300788791)",physical,105287,10194,10184,true,ID_018273,3,-99,51345,<=101 vertices; endpoints exact,m,unknown,unknown
313730,10194,10212,1,1,93.132141,,,,,1,,,,"LINESTRING(114.168054268 22.300806026,114.168089429 22.300674387,114.168167496 22.300476395,114.168235554 22.300341355,114.168281597 22.300263315,114.168287362 22.300253291,114.168334638 22.300179748,114.168385249 22.300115901,114.168439698 22.300054103)",physical,106865,10194,10212,true,ID_018266,3,CANTON ROAD,10115,<=101 vertices; endpoints exact,m,unknown,unknown
