node_id,x_km,y_km,origin_pce,destination_pce
3117,1.8692969018329748,-0.2940273234002729,0.12405232413596866,0.11069324239482764
3138,1.6641558530982368,-0.47913925680054426,0.20638827679726957,0.12405232413596866
314,-1.7323579503122701,-1.0875837492005223,1.070625085968922,1.288662182959809
3150,2.3439308454307812,0.9165478859997535,1.1474179156339193,1.3736734818011644
3159,1.5996723744549757,-0.3048525180002834,0.29344070071830913,0.27735571083430555
3167,1.3737416152665953,-1.1969193203999344,0.07875510847527513,0.09731355789423173
3168,1.5092243820831288,-0.8141121324000488,0.21630335335006592,0.2530982092628453
3199,1.4195497307408869,2.350449403199579,0.05246266055054742,0.056177682832977645
3218,-1.9430522458044244,-0.027201204000463008,0.4819767289774175,0.16591106005168288
3382,1.6086727477180496,0.8840612447995927,47.117316004073324,86.85365705291119
339,-0.29091608679847003,0.2706740945999942,0,9.466976921134036e-10
342,-0.38735335863592696,0.036810084599616044,15.894869598557658,0.4906166848560672
3579,0.5570605795414943,-1.4948167337998644,11.816473703145459,0.4819767289774175
3582,-0.31419858801808886,-1.3895171136004763,0.8648175231343843,0.36580192703204567
3599,0.6273194348133103,-0.5662605114004162,16.05209912500738,5.766924331371195
3646,0.008712427134469902,0.034432743600118526,2.028179586523433,0.9614177145536977
3858,2.085009686987569,1.508163015599481,75.2010804996658,45.62476244367566
3884,0.1697483560677987,-0.22501808999992734,18.41625554142648,17.829302429555252
3889,2.32709833748137,-0.8088488099998238,0.21113208915957674,0.23690257071929183
3901,-0.9487742652616977,-0.27409083119985306,0.3568811037365074,0.20891081234039754
3904,-1.356719885576532,-0.9017309700002358,18.616048197366027,2.3217623836821693
3990,1.9820648326541839,0.344415895199862,56.86755727052767,129.7321903682198
4003,-3.112343883043762,1.5679724921999547,0.5295229145143575,0.39414495150234236
4027,1.1059681701410682,-0.03516253200000447,1.8703876096915493,0.05981557714494697
4031,-0.9998394543330569,-0.9508147686002907,0.22854764965517016,0.20064349323569758
406,0.13426516604582117,-1.4236402500001193,17.931528523372094,5.9014528996944
4094,-0.7474587865150902,0.007496917199614046,19.935910945749995,16.21220397922966
4177,-1.0858201682020996,0.15536752739994392,1.1296353475607595,1.0464653752885125
4208,0.9363349925247111,-0.2774633381999807,14.582413152029034,0.18033787360462392
4237,-0.31205133260526796,-0.8837516375999029,40.02530116087129,20.237794760577394
4272,1.4085255075481784,1.237466806200014,0.919326047840265,1.042903840726858
4285,1.0739567877211516,1.2302242092002291,61.010122786798824,46.48583486529159
4299,0.9368615225867739,1.5503580539999577,7.292504025168975,18.925346841993374
4318,1.364099533488848,1.538382889799865,39.565826838478124,34.32880362970809
4326,2.2309161036431995,0.1521719387995267,0.10687633348876456,0.12254036575331964
4358,2.366637454394361,1.7732752379996894,0.0023477574146889804,0.001945945732747524
4410,-1.4657938789245415,-0.601710535799852,22.170779437180958,10.100271121282681
4440,-0.6144688104657023,0.23295730319999605,0.09731355789423173,0.09989357415389959
4457,-0.5576446988304471,-0.265488173999888,6.4783948141403,1.6708507473690248
4461,0.5424164621671351,-0.8358509808003178,24.05028388583116,18.908120198302484
4470,2.21196102137854,-0.6199773606004018,0.015367314242880462,0.013716039690959695
4481,2.5492199807462783,0.07887243420011356,0.9915066381057795,1.2875171984530276
4487,2.6462413718715188,-0.9539550702000619,0.013716039690959695,0.015367314242880462
4493,3.0228502264104273,2.2571470619997562,0.711068520845051,0.5769228602617072
4512,1.3593031736975467,-0.5062409441998443,30.75982211866757,25.969452385204512
4551,-1.3251774439941266,-1.3949573544004117,0.4906166848560672,0.5705537963900533
4575,0.8338097168348612,-0.821620106999792,21.95143355594692,18.276609775259878
4600,-1.725842140783428,-0.565022082600086,1.4201547392191614,1.2327596799357683
4606,-1.9299877186174228,-0.8230796838003496,0.42733327584418684,0.7765359638351295
4616,0.0681280539224846,-0.8100430092004228,33.233535413471046,19.12001018704661
4623,1.2771644838812934,-0.29325330539987005,34.637717759966854,20.357025806706396
4649,-2.0683828548446375,-1.3508825579999668,0.36580192703204567,0.4272276173016494
4689,2.014890691263598,-0.902880939600318,0.39247699667925284,0.5576038362415228
4694,0.8055580881456096,1.9604770200000272,2.379202088811414,2.824080905282126
4831,1.9245578773431928,2.0167038989994897,0.06216779542241624,0.060370079127223975
4837,2.474971014840914,-1.1511527418001468,24.19262243713282,11.374131625324246
4846,0.2868848410038597,-0.5711810543997782,19.68370718650323,16.74078545491771
4891,-1.7322016366997663,-0.9131200919997654,41.39910028143929,24.07985956523765
4914,2.2048446384960863,0.6709740894000268,164.43366802961467,267.0848630895037
4947,2.398665290877767,-1.494352322999937,27.72811650443097,18.994189358123784
4995,-0.343750087800177,-1.2551254740005278,0.7558932819178281,0.35311968641517644
4999,0.9520979862829998,-1.090900969200004,0.3832953999900481,0.3969530155177955
5012,-0.07220043487815705,3.554898812999515,1.0508985523878036,1.0983829715945441
5039,0.6724776147411835,-1.0995478560004859,27.62107428048962,20.367581728448947
5137,0.7993302247453715,0.8603652366000223,40.24055785719383,33.422529460256314
5157,2.1964037034255615,1.2417791922001256,5.457391860484109,0.9311995216150748
524,2.241125850645241,1.7969380739996579,64.72120488807013,44.561294323072474
5321,0.3638075923841076,-1.2194985311998103,26.606786689650015,17.89337902251477
5334,2.3806645443516192,1.5207463367996095,27.348783866142,18.486638575471076
5493,0.7140405815838093,0.6368730677998564,0.25287320569330707,0.2385684500287883
674,1.06484946303955,-0.6284030993998707,15.441899665648926,0.39247699667925284
682,1.163656120159797,-0.8488323684003842,0.27735571083430555,0.29344070071830913
745,1.3811706253728873,0.8531226395994519,31.031550053692932,17.449417505460197
746,1.4078591179382707,0.6260368157997167,18.134614150912622,2.9243797706661603
755,0.6096642236403181,0.8585297081997854,0.07338409883746479,0.04939174753649598
804,0.8783508693444643,-1.4438089476001101,0.20572186069021997,1.499367230328036
830,1.0189426231784755,0.7290254393995969,0.16246746111364524,0.194974151659101
948,1.8437108315880315,1.275471090000229,0.06601686821291555,0.9283581866344839
967,-1.496612341670149,-1.2410494038002398,0.10240140964945339,0.1198269714431984
972,-0.10388273600840746,0.3383122104000302,0.3815076160044319,0.3273359763693865
