node_id,x_km,y_km,origin_pce,destination_pce
1026,-0.5894997676378599,-1.4633584307999357,82.91601707628683,93.7550491834207
1090,-0.669746240040579,0.24186956759965078,54.903535293205444,52.93701845067901
1091,-0.8490214994335145,0.21533180759986978,123.46404489318971,114.75897838819056
1111,-0.026244232824275664,-1.1793822840000563,161.14066069113227,139.94208314837013
1159,1.7801652346186236,-0.018731235600477247,101.21229546438158,113.55763533318137
1253,1.29678595575703,0.3742487603996518,194.4612840048164,208.26082586432406
1298,0.765796841362649,1.3846739723996617,4.1261283229024714,3.527929771619542
1301,0.5978831134826638,1.2685933871999944,399.63413053178294,399.76054681889383
1492,1.812234206264261,0.6079579667997923,437.2042994311741,514.2306845303631
1624,1.9621389605851844,-1.4800882769998092,69.73799694631069,60.29254557788384
1635,1.7526951739918906,1.9132840368000696,24.900917461904967,22.742939822399126
1642,1.7732298464462464,1.8765181818001846,207.96755602955528,193.0886231747151
1810,-0.07534316119172109,-0.5739011748001388,166.51148756172776,150.34606269981398
1816,0.8891611896989481,0.2514342185998583,20.456345814155267,18.595501675055484
1832,2.6532590303671895,-1.4570004258002747,162.01181362611638,165.74255132079884
1886,0.7438224382676116,1.2129746651997824,151.50478637883697,145.84678846264922
1952,0.6406719081277468,-0.051991894800255165,248.79902867614362,277.3277576467351
1958,-0.8686265172457617,-1.1510200530001675,36.78556875148858,37.66788055773844
1963,-2.2681927866919285,0.1669335677999696,109.1426650759987,104.63320193726905
2032,1.9292226046195629,0.8913370139997651,483.78395494325383,573.3437926648188
2038,1.6785120243451612,1.4567350481995305,211.13229452229857,233.34860815893222
2055,2.4046792514409496,0.7388886402001507,86.91188151772722,81.51807973496534
2106,-1.9842779043244703,-0.3365430263997829,47.721917833611705,52.0020903571935
2133,-1.6048224966335156,-0.20071392480032105,135.93571933132066,144.915463541591
2172,2.3454857545229046,-0.25544805480040955,33.7089332981651,38.755492426450466
2173,-0.08598071386904257,-0.2572061814005276,295.84741599844523,328.5972093225845
2192,-1.0360795313199804,0.16493217840015145,0.35515025117412546,0.4158069172501863
2193,-1.3537005647473235,0.07849648259964853,215.11581308295976,235.1663001778262
2196,-0.9318923951183103,-1.5413573304000547,21.257979477164987,22.858306521977095
2207,-1.1898592178230107,-0.5339729034002243,39.24255751159421,34.85596719134008
2226,1.5944811171153737,1.794041035199587,122.09452786973863,134.5199967568956
2255,1.5878172210069417,0.34865087939985484,257.4064071988483,282.2549432881963
2266,0.5316225958773099,-0.30396792600015976,133.09740306314058,113.63710309142321
2269,-1.060612541439629,0.03425582519962239,68.83439641328644,64.47086375741718
2274,1.24405890617502,-1.56561726599993,13.77459966852002,11.805321870629202
2275,-0.28864542590129366,-0.6583133663997793,150.26552722418728,146.94916299589892
2373,2.0762067624980607,-1.0951027812003948,65.60494375334464,56.84193797618107
2418,2.6034525772264354,-0.407896428600024,27.058690170485484,29.769925292385807
2419,2.7117367754801815,-0.285347264400189,48.47161036399256,67.0586449193242
2474,-1.7197294558346314,-1.5312287520003283,122.68776372490997,133.8018707430951
