node_id,x_km,y_km,origin_pce,destination_pce
1026,-0.5894997676378599,-1.4633584307999357,0.45505954494562506,0.8648175231343843
1090,-0.669746240040579,0.24186956759965078,0.08743236858756581,0.08927398380503795
1091,-0.8490214994335145,0.21533180759986978,2.4554352836346043,0.17133926656004084
1111,-0.026244232824275664,-1.1793822840000563,68.45973383008683,47.55547038361837
1159,1.7801652346186236,-0.018731235600477247,1.2010182073426012,1.4345440156179086
1253,1.29678595575703,0.3742487603996518,70.57370222200714,87.32417352776541
1298,0.765796841362649,1.3846739723996617,0.0002027910294730388,0.0002445842002755824
1301,0.5978831134826638,1.2685933871999944,21.58290662895487,9.372418400635114
1492,1.812234206264261,0.6079579667997923,357.81440678802386,448.86582435265353
1624,1.9621389605851844,-1.4800882769998092,17.13261302689905,12.34900797842323
1635,1.7526951739918906,1.9132840368000696,0.024135954658157426,0.02005140646176619
1642,1.7732298464462464,1.8765181818001846,100.12790254722835,85.15592002750742
1810,-0.07534316119172109,-0.5739011748001388,65.93738072960116,49.38648420234789
1816,0.8891611896989481,0.2514342185998583,0.02005140646176619,0.014697796987857824
1832,2.6532590303671895,-1.4570004258002747,52.331590221418224,49.1668662679529
1886,0.7438224382676116,1.2129746651997824,47.360777451344845,40.98946766717148
1952,0.6406719081277468,-0.051991894800255165,155.29702331290054,183.2856554221182
1958,-0.8686265172457617,-1.1510200530001675,0.20064349323569758,0.22854764965517016
1963,-2.2681927866919285,0.1669335677999696,7.427289179796008,2.4721783292576123
2032,1.9292226046195629,0.8913370139997651,415.21332664264236,511.61594730022256
2038,1.6785120243451612,1.4567350481995305,89.15059002509764,123.5883086049183
2055,2.4046792514409496,0.7388886402001507,11.973656866307639,2.2159809554707732
2106,-1.9842779043244703,-0.3365430263997829,0.20891081234039754,0.18863265749351496
2133,-1.6048224966335156,-0.20071392480032105,17.2870707610359,17.211416515267217
2172,2.3454857545229046,-0.25544805480040955,0.23613824798336316,0.20638827679726957
2173,-0.08598071386904257,-0.2572061814005276,206.99704316203952,239.65904855043522
2192,-1.0360795313199804,0.16493217840015145,0.0002733624417478905,0.0003298807898140185
2193,-1.3537005647473235,0.07849648259964853,11.577747759445252,6.373353175352469
2196,-0.9318923951183103,-1.5413573304000547,0.028525818603770164,0.06096684712682848
2207,-1.1898592178230107,-0.5339729034002243,0.1198269714431984,0.10240140964945339
2226,1.5944811171153737,1.794041035199587,11.388126300121574,16.039695862733463
2255,1.5878172210069417,0.34865087939985484,161.310743446198,184.84744084555624
2266,0.5316225958773099,-0.30396792600015976,47.21684545282973,36.57553544775773
2269,-1.060612541439629,0.03425582519962239,8.221300334754247,4.812705542858998
2274,1.24405890617502,-1.56561726599993,0.0040642486510398795,0.0034032029610045387
2275,-0.28864542590129366,-0.6583133663997793,36.25612892434068,29.673567385365654
2373,2.0762067624980607,-1.0951027812003948,13.826719165464693,11.481551317832173
2418,2.6034525772264354,-0.407896428600024,0.060370079127223975,0.08878967941825279
2419,2.7117367754801815,-0.285347264400189,0.7137709958510018,0.8517213464932074
2474,-1.7197294558346314,-1.5312287520003283,6.6248543442406795,14.405724658060972
2682,-3.1224713597225104,1.8151938414000786,70.28702088621202,49.965753319892116
2852,-0.5147818608961537,-0.9107538084003971,54.06037095469413,40.96486863692674
2871,0.10454912561948447,0.3166065342001487,35.74592520856707,31.248364383696277
2882,0.5064561042759016,0.31709305979954894,32.2294077159621,26.185619528331827
2895,-0.8000788846785728,-0.5925660659998407,103.98692660786968,82.2571211423163
2919,2.7229502204147114,0.38276295840015445,32.20325133281862,58.3867057308514
2929,2.3813720691237585,1.3554271493996495,0.04939174753649598,0.06216779542241624
2989,2.2826559093585495,0.26135270639948677,7.609728967995412,2.9608214590753223
3027,1.1098842374830677,1.8362250161999345,47.142958256132886,38.96989482785008
3038,0.3215371007693426,0.5835985145995398,8.754362812468948,7.111391615412183
3043,0.014973198664025376,0.4612815558000614,0.1431433287460847,0.16792157429565435
3117,1.8692969018329748,-0.2940273234002729,0.12405232413596866,0.11069324239482764
