link_id,from_node_id,to_node_id,source_link_id,geometry,is_physical,is_centroid_connector,fw_volume,full_path_volume,rank26_v_from_paths,rank52_v_from_paths,rank26_minus_fw,rank52_minus_fw,full_path_minus_fw
1,1147,1148,1,"LINESTRING (-71.0414097 42.3468047, -71.0406347 42.3474949)",True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,1152,1154,2,"LINESTRING (-71.0403575 42.3481142, -71.0415174 42.3485907)",True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,1615,1616,3,"LINESTRING (-71.0412457 42.3695343, -71.0409124 42.3693893)",True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,1616,1615,4,"LINESTRING (-71.0409124 42.3693893, -71.0412457 42.3695343)",True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,2423,2425,5,"LINESTRING (-71.0395891 42.3445602, -71.0414383 42.3445493)",True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,2425,2423,6,"LINESTRING (-71.0414383 42.3445493, -71.0395891 42.3445602)",True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,3070,3071,7,"LINESTRING (-71.0541935 42.3624099, -71.0382432 42.3732085)",True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,2152,3072,8,"LINESTRING (-71.0378771 42.3467748, -71.0428079 42.3480812)",True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,2152,3041,9,"LINESTRING (-71.0378771 42.3467748, -71.0483372 42.3482859)",True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,3061,3078,10,"LINESTRING (-71.0396679 42.3458705, -71.0422018 42.3471875)",True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,3078,3061,11,"LINESTRING (-71.0422018 42.3471875, -71.0396679 42.3458705)",True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,3103,3104,12,"LINESTRING (-71.0421481 42.3462013, -71.0404256 42.3451068)",True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,3113,2154,13,"LINESTRING (-71.0455325 42.3480999, -71.0408255 42.3470253)",True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,3435,3436,14,"LINESTRING (-71.0411764 42.3730157, -71.0399733 42.3745401)",True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,3436,3435,15,"LINESTRING (-71.0399733 42.3745401, -71.0411764 42.3730157)",True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,3138,3488,16,"LINESTRING (-71.0597721 42.3456668, -71.0373009 42.3466531)",True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,3077,3514,17,"LINESTRING (-71.0403375 42.3451854, -71.0415499 42.3459636)",True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18,4156,1149,18,"LINESTRING (-71.0407793 42.3475534, -71.0414371 42.3469701)",True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19,4260,4261,19,"LINESTRING (-71.03827 42.3734242, -71.05492 42.3627517)",True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20,3111,1153,20,"LINESTRING (-71.0416072 42.3485053, -71.0404263 42.3480241)",True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,4436,4433,21,"LINESTRING (-71.0396716 42.3169482, -71.0418096 42.3143345)",True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22,4433,4436,22,"LINESTRING (-71.0418096 42.3143345, -71.0396716 42.3169482)",True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23,3127,3515,23,"LINESTRING (-71.0427775 42.3503988, -71.0407608 42.349561)",True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24,2422,4483,24,"LINESTRING (-71.0407042 42.3496339, -71.0427253 42.3504696)",True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25,4496,4495,25,"LINESTRING (-71.0409525 42.3710321, -71.0416248 42.3713258)",True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26,3100,2154,26,"LINESTRING (-71.0449788 42.3482728, -71.0408255 42.3470253)",True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27,4757,4759,27,"LINESTRING (-71.0401488 42.3355631, -71.0415568 42.3355395)",True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28,4759,4757,28,"LINESTRING (-71.0415568 42.3355395, -71.0401488 42.3355631)",True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29,5033,4925,29,"LINESTRING (-71.0416087 42.3380522, -71.0399947 42.3380769)",True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30,4925,5033,30,"LINESTRING (-71.0399947 42.3380769, -71.0416087 42.3380522)",True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31,5082,3322,31,"LINESTRING (-71.0433788 42.3302284, -71.0398078 42.3301016)",True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32,3322,5082,32,"LINESTRING (-71.0398078 42.3301016, -71.0433788 42.3302284)",True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33,4437,4251,33,"LINESTRING (-71.0400751 42.3170928, -71.044076 42.318477)",True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34,4251,4437,34,"LINESTRING (-71.044076 42.318477, -71.0400751 42.3170928)",True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
128,805,807,128,"LINESTRING (-71.069023 42.33669, -71.0700895 42.3359237)",True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
129,807,805,129,"LINESTRING (-71.0700895 42.3359237, -71.069023 42.33669)",True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
132,1023,1024,132,"LINESTRING (-71.0864085 42.3360172, -71.0859214 42.3362828)",True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
133,1024,1023,133,"LINESTRING (-71.0859214 42.3362828, -71.0864085 42.3360172)",True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
134,1182,1183,134,"LINESTRING (-71.108227 42.336287, -71.1074535 42.3358216)",True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
135,1183,1182,135,"LINESTRING (-71.1074535 42.3358216, -71.108227 42.336287)",True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
136,1312,410,136,"LINESTRING (-71.077632 42.336009, -71.0781233 42.3364065)",True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
137,1312,1314,137,"LINESTRING (-71.077632 42.336009, -71.0770365 42.336457)",True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
138,1314,1312,138,"LINESTRING (-71.0770365 42.336457, -71.077632 42.336009)",True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
139,807,1386,139,"LINESTRING (-71.0700895 42.3359237, -71.0710941 42.3367555)",True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
140,1405,1409,140,"LINESTRING (-71.0625134 42.3341804, -71.0514276 42.3437056)",True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
141,1409,1405,141,"LINESTRING (-71.0514276 42.3437056, -71.0625134 42.3341804)",True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
142,1626,1627,142,"LINESTRING (-71.0562383 42.3365829, -71.0553044 42.335052)",True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
143,1831,1832,143,"LINESTRING (-71.045691 42.3354859, -71.0477495 42.3368233)",True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
144,1832,1831,144,"LINESTRING (-71.0477495 42.3368233, -71.045691 42.3354859)",True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
145,1793,1797,145,"LINESTRING (-71.0643447 42.3394863, -71.0658879 42.3357962)",True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
146,1845,1624,146,"LINESTRING (-71.0552188 42.3351226, -71.0561501 42.3366145)",True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
147,2195,2196,147,"LINESTRING (-71.0929939 42.336711, -71.0913272 42.3360604)",True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
148,2196,2195,148,"LINESTRING (-71.0913272 42.3360604, -71.0929939 42.336711)",True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
149,2274,2284,149,"LINESTRING (-71.0648784 42.335841, -71.0631585 42.3403832)",True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
150,2274,1794,150,"LINESTRING (-71.0648784 42.335841, -71.0630664 42.3401881)",True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
151,2475,2478,151,"LINESTRING (-71.1009841 42.336183, -71.1030584 42.3369802)",True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
152,2478,2475,152,"LINESTRING (-71.1030584 42.3369802, -71.1009841 42.336183)",True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
154,2770,2772,154,"LINESTRING (-71.057091 42.3372917, -71.0570314 42.3337231)",True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
155,2772,2770,155,"LINESTRING (-71.0570314 42.3337231, -71.057091 42.3372917)",True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
156,2822,2824,156,"LINESTRING (-71.0750961 42.3349908, -71.0769468 42.3365215)",True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
157,2868,2869,157,"LINESTRING (-71.044377 42.336374, -71.0446256 42.3361827)",True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
158,2869,2868,158,"LINESTRING (-71.0446256 42.3361827, -71.044377 42.336374)",True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
159,2765,3167,159,"LINESTRING (-71.063936 42.333618, -71.0633021 42.3391754)",True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
161,3286,1957,161,"LINESTRING (-71.0947738 42.3351533, -71.0936618 42.3369657)",True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
162,1957,3286,162,"LINESTRING (-71.0936618 42.3369657, -71.0947738 42.3351533)",True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
163,3578,3579,163,"LINESTRING (-71.0738555 42.3359798, -71.0732289 42.3364813)",True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
164,3579,3578,164,"LINESTRING (-71.0732289 42.3364813, -71.0738555 42.3359798)",True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
166,441,2109,166,"LINESTRING (-71.0981427 42.336789, -71.1003223 42.3359287)",True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
168,3934,4015,168,"LINESTRING (-71.1098673 42.3353693, -71.1100303 42.3363081)",True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
169,4015,3934,169,"LINESTRING (-71.1100303 42.3363081, -71.1098673 42.3353693)",True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
170,3497,1797,170,"LINESTRING (-71.0641837 42.3393046, -71.0658879 42.3357962)",True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
171,3497,4148,171,"LINESTRING (-71.0641837 42.3393046, -71.0589621 42.32775)",True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
172,1314,4236,172,"LINESTRING (-71.0770365 42.336457, -71.076536 42.3360423)",True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
174,4184,1028,174,"LINESTRING (-71.0870223 42.335769, -71.0877109 42.3364255)",True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
176,3169,3487,176,"LINESTRING (-71.0647452 42.3346675, -71.0621278 42.3425587)",True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
177,3169,2284,177,"LINESTRING (-71.0647452 42.3346675, -71.0631585 42.3403832)",True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
178,4943,4945,178,"LINESTRING (-71.0538704 42.3362486, -71.0531217 42.336884)",True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
179,4945,4943,179,"LINESTRING (-71.0531217 42.336884, -71.0538704 42.3362486)",True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
180,5028,4947,180,"LINESTRING (-71.0515702 42.3358666, -71.0508441 42.3364855)",True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
181,5029,2868,181,"LINESTRING (-71.044269 42.3354899, -71.044377 42.336374)",True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
182,5036,846,182,"LINESTRING (-71.0792629 42.3365467, -71.0798317 42.3361439)",True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
183,1028,4676,183,"LINESTRING (-71.0877109 42.3364255, -71.0871441 42.3357092)",True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
184,2110,1425,184,"LINESTRING (-71.0993119 42.3361549, -71.0980664 42.3366262)",True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
445,589,592,445,"LINESTRING (-71.1056307 42.3126416, -71.1070045 42.3104761)",True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
446,592,589,446,"LINESTRING (-71.1070045 42.3104761, -71.1056307 42.3126416)",True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
459,2453,2455,459,"LINESTRING (-71.108501 42.330597, -71.10229 42.328857)",True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
460,2455,2453,460,"LINESTRING (-71.10229 42.328857, -71.108501 42.330597)",True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
461,2464,2466,461,"LINESTRING (-71.1070744 42.3332557, -71.106223 42.3334514)",True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
462,2466,2464,462,"LINESTRING (-71.106223 42.3334514, -71.1070744 42.3332557)",True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
466,3383,3384,466,"LINESTRING (-71.108333 42.327318, -71.105211 42.3261083)",True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
467,3384,3383,467,"LINESTRING (-71.105211 42.3261083, -71.108333 42.327318)",True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
486,1830,1183,486,"LINESTRING (-71.1060859 42.3349524, -71.1074535 42.3358216)",True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
487,1183,1830,487,"LINESTRING (-71.1074535 42.3358216, -71.1060859 42.3349524)",True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
488,5175,3678,488,"LINESTRING (-71.10656 42.3225639, -71.1068177 42.3225385)",True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
489,3678,5175,489,"LINESTRING (-71.1068177 42.3225385, -71.10656 42.3225639)",True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4153,1769,1770,4153,"LINESTRING (-71.1116246 42.3195904, -71.1117076 42.3199571)",True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4154,1770,1769,4154,"LINESTRING (-71.1117076 42.3199571, -71.1116246 42.3195904)",True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4155,1769,1771,4155,"LINESTRING (-71.1116246 42.3195904, -71.1114011 42.3199208)",True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4156,1771,1769,4156,"LINESTRING (-71.1114011 42.3199208, -71.1116246 42.3195904)",True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4157,1779,1780,4157,"LINESTRING (-71.123918 42.318957, -71.1222351 42.3138311)",True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4158,1780,1779,4158,"LINESTRING (-71.1222351 42.3138311, -71.123918 42.318957)",True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4162,2307,5219,4162,"LINESTRING (-71.116972 42.320179, -71.116468 42.318583)",True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4163,5219,2307,4163,"LINESTRING (-71.116468 42.318583, -71.116972 42.320179)",True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4164,4916,5221,4164,"LINESTRING (-71.120214 42.321477, -71.1228758 42.3198262)",True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4165,5221,4916,4165,"LINESTRING (-71.1228758 42.3198262, -71.120214 42.321477)",True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4167,5322,3426,4167,"LINESTRING (-71.1229373 42.3197956, -71.1237963 42.3193922)",True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4168,1781,5322,4168,"LINESTRING (-71.1239641 42.3192358, -71.1229373 42.3197956)",True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4282,3191,2113,4282,"LINESTRING (-71.1240065 42.319304, -71.1258495 42.3187098)",True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4283,2118,1781,4283,"LINESTRING (-71.125844 42.318605, -71.1239641 42.3192358)",True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4284,2113,2114,4284,"LINESTRING (-71.1258495 42.3187098, -71.12636 42.318642)",True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4286,3191,1781,4286,"LINESTRING (-71.1240065 42.319304, -71.1239641 42.3192358)",True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4287,1781,3191,4287,"LINESTRING (-71.1239641 42.3192358, -71.1240065 42.319304)",True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4288,3426,3191,4288,"LINESTRING (-71.1237963 42.3193922, -71.1240065 42.319304)",True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4289,1779,1781,4289,"LINESTRING (-71.123918 42.318957, -71.1239641 42.3192358)",True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4290,1781,1779,4290,"LINESTRING (-71.1239641 42.3192358, -71.123918 42.318957)",True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4487,5220,5238,4487,"LINESTRING (-71.116739 42.317075, -71.1170211 42.3155892)",True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4488,5238,5220,4488,"LINESTRING (-71.1170211 42.3155892, -71.116739 42.317075)",True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4512,5322,5221,4512,"LINESTRING (-71.1229373 42.3197956, -71.1228758 42.3198262)",True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4513,5221,5322,4513,"LINESTRING (-71.1228758 42.3198262, -71.1229373 42.3197956)",True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4514,5238,1762,4514,"LINESTRING (-71.1170211 42.3155892, -71.1185179 42.3145289)",True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4515,1762,5238,4515,"LINESTRING (-71.1185179 42.3145289, -71.1170211 42.3155892)",True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4516,5219,5220,4516,"LINESTRING (-71.116468 42.318583, -71.116739 42.317075)",True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4517,5220,5219,4517,"LINESTRING (-71.116739 42.317075, -71.116468 42.318583)",True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4554,5236,3832,4554,"LINESTRING (-71.114019 42.3160113, -71.114091 42.315499)",True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4555,3832,5236,4555,"LINESTRING (-71.114091 42.315499, -71.114019 42.3160113)",True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4578,3456,3458,4578,"LINESTRING (-71.114113 42.314136, -71.1141027 42.3136689)",True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4579,3458,3456,4579,"LINESTRING (-71.1141027 42.3136689, -71.114113 42.314136)",True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4602,3453,3458,4602,"LINESTRING (-71.114093 42.313444, -71.1141027 42.3136689)",True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4603,3458,3453,4603,"LINESTRING (-71.1141027 42.3136689, -71.114093 42.313444)",True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4606,3831,3457,4606,"LINESTRING (-71.114092 42.31532, -71.114116 42.314638)",True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4607,3457,3831,4607,"LINESTRING (-71.114116 42.314638, -71.114092 42.31532)",True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4608,3456,3457,4608,"LINESTRING (-71.114113 42.314136, -71.114116 42.314638)",True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4609,3457,3456,4609,"LINESTRING (-71.114116 42.314638, -71.114113 42.314136)",True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4610,3831,3832,4610,"LINESTRING (-71.114092 42.31532, -71.114091 42.315499)",True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4611,3832,3831,4611,"LINESTRING (-71.114091 42.315499, -71.114092 42.31532)",True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4612,1363,1364,4612,"LINESTRING (-71.1127772 42.3179221, -71.112394 42.3184668)",True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4613,1364,1363,4613,"LINESTRING (-71.112394 42.3184668, -71.1127772 42.3179221)",True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4614,1363,1382,4614,"LINESTRING (-71.1127772 42.3179221, -71.1130765 42.3174967)",True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4615,1382,1363,4615,"LINESTRING (-71.1130765 42.3174967, -71.1127772 42.3179221)",True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4616,3939,5226,4616,"LINESTRING (-71.1133686 42.317055, -71.1137526 42.316477)",True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4617,5226,3939,4617,"LINESTRING (-71.1137526 42.316477, -71.1133686 42.317055)",True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4618,5236,5226,4618,"LINESTRING (-71.114019 42.3160113, -71.1137526 42.316477)",True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4619,5226,5236,4619,"LINESTRING (-71.1137526 42.316477, -71.114019 42.3160113)",True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4620,1382,3412,4620,"LINESTRING (-71.1130765 42.3174967, -71.1132387 42.3172505)",True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4621,3412,1382,4621,"LINESTRING (-71.1132387 42.3172505, -71.1130765 42.3174967)",True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4622,3412,3939,4622,"LINESTRING (-71.1132387 42.3172505, -71.1133686 42.317055)",True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4623,3939,3412,4623,"LINESTRING (-71.1133686 42.317055, -71.1132387 42.3172505)",True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4624,192,193,4624,"LINESTRING (-71.1119486 42.3191115, -71.1116591 42.3195394)",True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4625,193,192,4625,"LINESTRING (-71.1116591 42.3195394, -71.1119486 42.3191115)",True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4626,192,627,4626,"LINESTRING (-71.1119486 42.3191115, -71.1121539 42.318808)",True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4627,627,192,4627,"LINESTRING (-71.1121539 42.318808, -71.1119486 42.3191115)",True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4628,1364,627,4628,"LINESTRING (-71.112394 42.3184668, -71.1121539 42.318808)",True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4629,627,1364,4629,"LINESTRING (-71.1121539 42.318808, -71.112394 42.3184668)",True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4630,1769,193,4630,"LINESTRING (-71.1116246 42.3195904, -71.1116591 42.3195394)",True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4631,193,1769,4631,"LINESTRING (-71.1116591 42.3195394, -71.1116246 42.3195904)",True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4632,1038,1040,4632,"LINESTRING (-71.1145025 42.3212407, -71.1148497 42.3211916)",True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4633,1040,1038,4633,"LINESTRING (-71.1148497 42.3211916, -71.1145025 42.3212407)",True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4634,1897,2360,4634,"LINESTRING (-71.1122561 42.3245715, -71.1107244 42.3286746)",True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4635,2360,1897,4635,"LINESTRING (-71.1107244 42.3286746, -71.1122561 42.3245715)",True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4636,2506,2508,4636,"LINESTRING (-71.1099245 42.3283943, -71.1093833 42.3280167)",True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4637,2508,2506,4637,"LINESTRING (-71.1093833 42.3280167, -71.1099245 42.3283943)",True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4638,5165,2227,4638,"LINESTRING (-71.11466 42.324394, -71.1119653 42.3293228)",True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4639,2227,5165,4639,"LINESTRING (-71.1119653 42.3293228, -71.11466 42.324394)",True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4640,5165,5166,4640,"LINESTRING (-71.11466 42.324394, -71.1150956 42.3235499)",True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4641,5166,5165,4641,"LINESTRING (-71.1150956 42.3235499, -71.11466 42.324394)",True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4700,2306,2308,4700,"LINESTRING (-71.1165693 42.321021, -71.1189082 42.321339)",True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4701,2308,2306,4701,"LINESTRING (-71.1189082 42.321339, -71.1165693 42.321021)",True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4708,4120,4121,4708,"LINESTRING (-71.1196405 42.3226672, -71.1195403 42.321822)",True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4709,4121,4120,4709,"LINESTRING (-71.1195403 42.321822, -71.1196405 42.3226672)",True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4710,4915,4916,4710,"LINESTRING (-71.1195888 42.3217497, -71.120214 42.321477)",True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4711,4916,3448,4711,"LINESTRING (-71.120214 42.321477, -71.1196404 42.3214565)",True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4712,3448,4916,4712,"LINESTRING (-71.1196404 42.3214565, -71.120214 42.321477)",True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4713,2308,3447,4713,"LINESTRING (-71.1189082 42.321339, -71.1195183 42.3217503)",True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4714,2308,3448,4714,"LINESTRING (-71.1189082 42.321339, -71.1196404 42.3214565)",True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4715,3448,2308,4715,"LINESTRING (-71.1196404 42.3214565, -71.1189082 42.321339)",True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4716,4915,3448,4716,"LINESTRING (-71.1195888 42.3217497, -71.1196404 42.3214565)",True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4717,3448,3447,4717,"LINESTRING (-71.1196404 42.3214565, -71.1195183 42.3217503)",True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4718,3447,4121,4718,"LINESTRING (-71.1195183 42.3217503, -71.1195403 42.321822)",True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4719,4121,4915,4719,"LINESTRING (-71.1195403 42.321822, -71.1195888 42.3217497)",True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4720,4119,4120,4720,"LINESTRING (-71.1198722 42.3227654, -71.1196405 42.3226672)",True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4721,2306,2307,4721,"LINESTRING (-71.1165693 42.321021, -71.116972 42.320179)",True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
