od_id,departure_time,scenario_id,scale_id,mode_id,nest_id,probability_conditional,person_trips_conditional_engineering_mass,person_trips_panel
panel_od_007,12:40:00,ABS_RESTORE,UNIT_BOUNDARY_PRIMARY,TW,Transit,0.016171266482835237,0.07515376515400907,4.64736421440955
panel_od_007,12:40:00,ABS_RESTORE,AUTO_0_7_SENSITIVITY,DA,Auto,0.7885974979935042,3.6648997917479185,4.64736421440955
panel_od_007,12:40:00,ABS_RESTORE,AUTO_0_7_SENSITIVITY,S2,Auto,0.12868903410235077,0.5980648118741952,4.64736421440955
panel_od_007,12:40:00,ABS_RESTORE,AUTO_0_7_SENSITIVITY,S3,Auto,0.06263967766662895,0.2911093963900405,4.64736421440955
panel_od_007,12:40:00,ABS_RESTORE,AUTO_0_7_SENSITIVITY,TW,Transit,0.020073790237516057,0.0932902143973959,4.64736421440955
panel_od_007,12:50:00,ABS_PLANNED,UNIT_BOUNDARY_PRIMARY,DA,Auto,0.6787672650372572,3.1544786974467915,4.64736421440955
panel_od_007,12:50:00,ABS_PLANNED,UNIT_BOUNDARY_PRIMARY,S2,Auto,0.1908100265037725,0.8867636889241701,4.64736421440955
panel_od_007,12:50:00,ABS_PLANNED,UNIT_BOUNDARY_PRIMARY,S3,Auto,0.11527012735390517,0.5357022648549703,4.64736421440955
panel_od_007,12:50:00,ABS_PLANNED,UNIT_BOUNDARY_PRIMARY,TW,Transit,0.015152581105065177,0.07041956318361822,4.64736421440955
panel_od_007,12:50:00,ABS_PLANNED,AUTO_0_7_SENSITIVITY,DA,Auto,0.7896113389821968,3.66961148007787,4.64736421440955
panel_od_007,12:50:00,ABS_PLANNED,AUTO_0_7_SENSITIVITY,S2,Auto,0.12885447999572502,0.5988336991984837,4.64736421440955
panel_od_007,12:50:00,ABS_PLANNED,AUTO_0_7_SENSITIVITY,S3,Auto,0.06272020882846818,0.291483654029717,4.64736421440955
panel_od_007,12:50:00,ABS_PLANNED,AUTO_0_7_SENSITIVITY,TW,Transit,0.018813972193609963,0.08743538110347929,4.64736421440955
panel_od_007,12:50:00,ABS_OBS_EXPLORATORY,UNIT_BOUNDARY_PRIMARY,DA,Auto,0.6787672650372572,3.1544786974467915,4.64736421440955
panel_od_007,12:50:00,ABS_OBS_EXPLORATORY,UNIT_BOUNDARY_PRIMARY,S2,Auto,0.1908100265037725,0.8867636889241701,4.64736421440955
panel_od_007,12:50:00,ABS_OBS_EXPLORATORY,UNIT_BOUNDARY_PRIMARY,S3,Auto,0.11527012735390517,0.5357022648549703,4.64736421440955
panel_od_007,12:50:00,ABS_OBS_EXPLORATORY,UNIT_BOUNDARY_PRIMARY,TW,Transit,0.015152581105065177,0.07041956318361822,4.64736421440955
panel_od_007,12:50:00,ABS_OBS_EXPLORATORY,AUTO_0_7_SENSITIVITY,DA,Auto,0.7896113389821968,3.66961148007787,4.64736421440955
panel_od_007,12:50:00,ABS_OBS_EXPLORATORY,AUTO_0_7_SENSITIVITY,S2,Auto,0.12885447999572502,0.5988336991984837,4.64736421440955
panel_od_007,12:50:00,ABS_OBS_EXPLORATORY,AUTO_0_7_SENSITIVITY,S3,Auto,0.06272020882846818,0.291483654029717,4.64736421440955
panel_od_007,12:50:00,ABS_OBS_EXPLORATORY,AUTO_0_7_SENSITIVITY,TW,Transit,0.018813972193609963,0.08743538110347929,4.64736421440955
panel_od_007,12:50:00,ABS_RESTORE,UNIT_BOUNDARY_PRIMARY,DA,Auto,0.6787672650372572,3.1544786974467915,4.64736421440955
panel_od_007,12:50:00,ABS_RESTORE,UNIT_BOUNDARY_PRIMARY,S2,Auto,0.1908100265037725,0.8867636889241701,4.64736421440955
panel_od_007,12:50:00,ABS_RESTORE,UNIT_BOUNDARY_PRIMARY,S3,Auto,0.11527012735390517,0.5357022648549703,4.64736421440955
panel_od_007,12:50:00,ABS_RESTORE,UNIT_BOUNDARY_PRIMARY,TW,Transit,0.015152581105065177,0.07041956318361822,4.64736421440955
panel_od_007,12:50:00,ABS_RESTORE,AUTO_0_7_SENSITIVITY,DA,Auto,0.7896113389821968,3.66961148007787,4.64736421440955
panel_od_007,12:50:00,ABS_RESTORE,AUTO_0_7_SENSITIVITY,S2,Auto,0.12885447999572502,0.5988336991984837,4.64736421440955
panel_od_007,12:50:00,ABS_RESTORE,AUTO_0_7_SENSITIVITY,S3,Auto,0.06272020882846818,0.291483654029717,4.64736421440955
panel_od_007,12:50:00,ABS_RESTORE,AUTO_0_7_SENSITIVITY,TW,Transit,0.018813972193609963,0.08743538110347929,4.64736421440955
panel_od_008,12:30:00,ABS_PLANNED,UNIT_BOUNDARY_PRIMARY,DA,Auto,0.6738910408747207,3.095864251150285,4.594013072397886
panel_od_008,12:30:00,ABS_PLANNED,UNIT_BOUNDARY_PRIMARY,S2,Auto,0.1894392584811855,0.8702864298879284,4.594013072397886
panel_od_008,12:30:00,ABS_PLANNED,UNIT_BOUNDARY_PRIMARY,S3,Auto,0.11444203352974158,0.52574819806743,4.594013072397886
panel_od_008,12:30:00,ABS_PLANNED,UNIT_BOUNDARY_PRIMARY,TW,Transit,0.0222276671143522,0.10211419329224261,4.594013072397886
panel_od_008,12:30:00,ABS_PLANNED,AUTO_0_7_SENSITIVITY,DA,Auto,0.782580343877535,3.595184329975029,4.594013072397886
panel_od_008,12:30:00,ABS_PLANNED,AUTO_0_7_SENSITIVITY,S2,Auto,0.12770711144446859,0.5866881394140624,4.594013072397886
panel_od_008,12:30:00,ABS_PLANNED,AUTO_0_7_SENSITIVITY,S3,Auto,0.062161724597726564,0.2855717754047531,4.594013072397886
panel_od_008,12:30:00,ABS_PLANNED,AUTO_0_7_SENSITIVITY,TW,Transit,0.02755082008026985,0.12656882760404187,4.594013072397886
panel_od_008,12:30:00,ABS_OBS_EXPLORATORY,UNIT_BOUNDARY_PRIMARY,DA,Auto,0.6738910408747207,3.095864251150285,4.594013072397886
panel_od_008,12:30:00,ABS_OBS_EXPLORATORY,UNIT_BOUNDARY_PRIMARY,S2,Auto,0.1894392584811855,0.8702864298879284,4.594013072397886
panel_od_008,12:30:00,ABS_OBS_EXPLORATORY,UNIT_BOUNDARY_PRIMARY,S3,Auto,0.11444203352974158,0.52574819806743,4.594013072397886
panel_od_008,12:30:00,ABS_OBS_EXPLORATORY,UNIT_BOUNDARY_PRIMARY,TW,Transit,0.0222276671143522,0.10211419329224261,4.594013072397886
panel_od_008,12:30:00,ABS_OBS_EXPLORATORY,AUTO_0_7_SENSITIVITY,DA,Auto,0.782580343877535,3.595184329975029,4.594013072397886
panel_od_008,12:30:00,ABS_OBS_EXPLORATORY,AUTO_0_7_SENSITIVITY,S2,Auto,0.12770711144446859,0.5866881394140624,4.594013072397886
panel_od_008,12:30:00,ABS_OBS_EXPLORATORY,AUTO_0_7_SENSITIVITY,S3,Auto,0.062161724597726564,0.2855717754047531,4.594013072397886
panel_od_008,12:30:00,ABS_OBS_EXPLORATORY,AUTO_0_7_SENSITIVITY,TW,Transit,0.02755082008026985,0.12656882760404187,4.594013072397886
panel_od_008,12:30:00,ABS_RESTORE,UNIT_BOUNDARY_PRIMARY,DA,Auto,0.6738910408747207,3.095864251150285,4.594013072397886
panel_od_008,12:30:00,ABS_RESTORE,UNIT_BOUNDARY_PRIMARY,S2,Auto,0.1894392584811855,0.8702864298879284,4.594013072397886
panel_od_008,12:30:00,ABS_RESTORE,UNIT_BOUNDARY_PRIMARY,S3,Auto,0.11444203352974158,0.52574819806743,4.594013072397886
panel_od_008,12:30:00,ABS_RESTORE,UNIT_BOUNDARY_PRIMARY,TW,Transit,0.0222276671143522,0.10211419329224261,4.594013072397886
panel_od_008,12:30:00,ABS_RESTORE,AUTO_0_7_SENSITIVITY,DA,Auto,0.782580343877535,3.595184329975029,4.594013072397886
panel_od_008,12:30:00,ABS_RESTORE,AUTO_0_7_SENSITIVITY,S2,Auto,0.12770711144446859,0.5866881394140624,4.594013072397886
panel_od_008,12:30:00,ABS_RESTORE,AUTO_0_7_SENSITIVITY,S3,Auto,0.062161724597726564,0.2855717754047531,4.594013072397886
panel_od_008,12:30:00,ABS_RESTORE,AUTO_0_7_SENSITIVITY,TW,Transit,0.02755082008026985,0.12656882760404187,4.594013072397886
panel_od_008,12:40:00,ABS_PLANNED,UNIT_BOUNDARY_PRIMARY,DA,Auto,0.6729817179770364,3.091686809871293,4.594013072397886
panel_od_008,12:40:00,ABS_PLANNED,UNIT_BOUNDARY_PRIMARY,S2,Auto,0.18918363636275867,0.8691120985342814,4.594013072397886
panel_od_008,12:40:00,ABS_PLANNED,UNIT_BOUNDARY_PRIMARY,S3,Auto,0.11428760980953442,0.52503877347811,4.594013072397886
panel_od_008,12:40:00,ABS_PLANNED,UNIT_BOUNDARY_PRIMARY,TW,Transit,0.023547035850670417,0.10817539051420158,4.594013072397886
panel_od_008,12:40:00,ABS_PLANNED,AUTO_0_7_SENSITIVITY,DA,Auto,0.7812718921430385,3.58917328560215,4.594013072397886
panel_od_008,12:40:00,ABS_PLANNED,AUTO_0_7_SENSITIVITY,S2,Auto,0.12749358884224082,0.5857072137881756,4.594013072397886
panel_od_008,12:40:00,ABS_PLANNED,AUTO_0_7_SENSITIVITY,S3,Auto,0.06205779198939375,0.2850943076434237,4.594013072397886
panel_od_008,12:40:00,ABS_PLANNED,AUTO_0_7_SENSITIVITY,TW,Transit,0.02917672702532684,0.1340382653641362,4.594013072397886
panel_od_008,12:40:00,ABS_OBS_EXPLORATORY,UNIT_BOUNDARY_PRIMARY,DA,Auto,0.6729817179770364,3.091686809871293,4.594013072397886
panel_od_008,12:40:00,ABS_OBS_EXPLORATORY,UNIT_BOUNDARY_PRIMARY,S2,Auto,0.18918363636275867,0.8691120985342814,4.594013072397886
panel_od_008,12:40:00,ABS_OBS_EXPLORATORY,UNIT_BOUNDARY_PRIMARY,S3,Auto,0.11428760980953442,0.52503877347811,4.594013072397886
panel_od_008,12:40:00,ABS_OBS_EXPLORATORY,UNIT_BOUNDARY_PRIMARY,TW,Transit,0.023547035850670417,0.10817539051420158,4.594013072397886
panel_od_008,12:40:00,ABS_OBS_EXPLORATORY,AUTO_0_7_SENSITIVITY,DA,Auto,0.7812718921430385,3.58917328560215,4.594013072397886
panel_od_008,12:40:00,ABS_OBS_EXPLORATORY,AUTO_0_7_SENSITIVITY,S2,Auto,0.12749358884224082,0.5857072137881756,4.594013072397886
panel_od_008,12:40:00,ABS_OBS_EXPLORATORY,AUTO_0_7_SENSITIVITY,S3,Auto,0.06205779198939375,0.2850943076434237,4.594013072397886
panel_od_008,12:40:00,ABS_OBS_EXPLORATORY,AUTO_0_7_SENSITIVITY,TW,Transit,0.02917672702532684,0.1340382653641362,4.594013072397886
panel_od_008,12:40:00,ABS_RESTORE,UNIT_BOUNDARY_PRIMARY,DA,Auto,0.6729817179770364,3.091686809871293,4.594013072397886
panel_od_008,12:40:00,ABS_RESTORE,UNIT_BOUNDARY_PRIMARY,S2,Auto,0.18918363636275867,0.8691120985342814,4.594013072397886
panel_od_008,12:40:00,ABS_RESTORE,UNIT_BOUNDARY_PRIMARY,S3,Auto,0.11428760980953442,0.52503877347811,4.594013072397886
panel_od_008,12:40:00,ABS_RESTORE,UNIT_BOUNDARY_PRIMARY,TW,Transit,0.023547035850670417,0.10817539051420158,4.594013072397886
panel_od_008,12:40:00,ABS_RESTORE,AUTO_0_7_SENSITIVITY,DA,Auto,0.7812718921430385,3.58917328560215,4.594013072397886
panel_od_008,12:40:00,ABS_RESTORE,AUTO_0_7_SENSITIVITY,S2,Auto,0.12749358884224082,0.5857072137881756,4.594013072397886
panel_od_008,12:40:00,ABS_RESTORE,AUTO_0_7_SENSITIVITY,S3,Auto,0.06205779198939375,0.2850943076434237,4.594013072397886
panel_od_008,12:40:00,ABS_RESTORE,AUTO_0_7_SENSITIVITY,TW,Transit,0.02917672702532684,0.1340382653641362,4.594013072397886
panel_od_008,12:50:00,ABS_PLANNED,UNIT_BOUNDARY_PRIMARY,DA,Auto,0.6732319754189121,3.092836495830735,4.594013072397886
panel_od_008,12:50:00,ABS_PLANNED,UNIT_BOUNDARY_PRIMARY,S2,Auto,0.1892539868813778,0.8694352897364677,4.594013072397886
panel_od_008,12:50:00,ABS_PLANNED,UNIT_BOUNDARY_PRIMARY,S3,Auto,0.11433010921792101,0.5252340163158072,4.594013072397886
panel_od_008,12:50:00,ABS_PLANNED,UNIT_BOUNDARY_PRIMARY,TW,Transit,0.023183928481788896,0.10650727051487587,4.594013072397886
panel_od_008,12:50:00,ABS_PLANNED,AUTO_0_7_SENSITIVITY,DA,Auto,0.7816319106899938,3.5908272155131686,4.594013072397886
panel_od_008,12:50:00,ABS_PLANNED,AUTO_0_7_SENSITIVITY,S2,Auto,0.12755233926838913,0.58597711401391,4.594013072397886
panel_od_008,12:50:00,ABS_PLANNED,AUTO_0_7_SENSITIVITY,S3,Auto,0.06208638889186005,0.28522568218718397,4.594013072397886
panel_od_008,12:50:00,ABS_PLANNED,AUTO_0_7_SENSITIVITY,TW,Transit,0.028729361149756848,0.13198306068362292,4.594013072397886
panel_od_008,12:50:00,ABS_OBS_EXPLORATORY,UNIT_BOUNDARY_PRIMARY,DA,Auto,0.6732319754189121,3.092836495830735,4.594013072397886
panel_od_008,12:50:00,ABS_OBS_EXPLORATORY,UNIT_BOUNDARY_PRIMARY,S2,Auto,0.1892539868813778,0.8694352897364677,4.594013072397886
panel_od_008,12:50:00,ABS_OBS_EXPLORATORY,UNIT_BOUNDARY_PRIMARY,S3,Auto,0.11433010921792101,0.5252340163158072,4.594013072397886
panel_od_008,12:50:00,ABS_OBS_EXPLORATORY,UNIT_BOUNDARY_PRIMARY,TW,Transit,0.023183928481788896,0.10650727051487587,4.594013072397886
panel_od_008,12:50:00,ABS_OBS_EXPLORATORY,AUTO_0_7_SENSITIVITY,DA,Auto,0.7816319106899938,3.5908272155131686,4.594013072397886
panel_od_008,12:50:00,ABS_OBS_EXPLORATORY,AUTO_0_7_SENSITIVITY,S2,Auto,0.12755233926838913,0.58597711401391,4.594013072397886
panel_od_008,12:50:00,ABS_OBS_EXPLORATORY,AUTO_0_7_SENSITIVITY,S3,Auto,0.06208638889186005,0.28522568218718397,4.594013072397886
panel_od_008,12:50:00,ABS_OBS_EXPLORATORY,AUTO_0_7_SENSITIVITY,TW,Transit,0.028729361149756848,0.13198306068362292,4.594013072397886
panel_od_008,12:50:00,ABS_RESTORE,UNIT_BOUNDARY_PRIMARY,DA,Auto,0.6732319754189121,3.092836495830735,4.594013072397886
panel_od_008,12:50:00,ABS_RESTORE,UNIT_BOUNDARY_PRIMARY,S2,Auto,0.1892539868813778,0.8694352897364677,4.594013072397886
panel_od_008,12:50:00,ABS_RESTORE,UNIT_BOUNDARY_PRIMARY,S3,Auto,0.11433010921792101,0.5252340163158072,4.594013072397886
panel_od_008,12:50:00,ABS_RESTORE,UNIT_BOUNDARY_PRIMARY,TW,Transit,0.023183928481788896,0.10650727051487587,4.594013072397886
panel_od_008,12:50:00,ABS_RESTORE,AUTO_0_7_SENSITIVITY,DA,Auto,0.7816319106899938,3.5908272155131686,4.594013072397886
panel_od_008,12:50:00,ABS_RESTORE,AUTO_0_7_SENSITIVITY,S2,Auto,0.12755233926838913,0.58597711401391,4.594013072397886
panel_od_008,12:50:00,ABS_RESTORE,AUTO_0_7_SENSITIVITY,S3,Auto,0.06208638889186005,0.28522568218718397,4.594013072397886
panel_od_008,12:50:00,ABS_RESTORE,AUTO_0_7_SENSITIVITY,TW,Transit,0.028729361149756848,0.13198306068362292,4.594013072397886
panel_od_009,12:30:00,ABS_PLANNED,UNIT_BOUNDARY_PRIMARY,DA,Auto,0.6760502099777188,3.0474168077659924,4.507678220921533
panel_od_009,12:30:00,ABS_PLANNED,UNIT_BOUNDARY_PRIMARY,S2,Auto,0.19004622810831767,0.8566672434121492,4.507678220921533
panel_od_009,12:30:00,ABS_PLANNED,UNIT_BOUNDARY_PRIMARY,S3,Auto,0.11480870957660066,0.5175207197305483,4.507678220921533
panel_od_009,12:30:00,ABS_PLANNED,UNIT_BOUNDARY_PRIMARY,TW,Transit,0.019094852337362706,0.0860734500128425,4.507678220921533
panel_od_009,12:30:00,ABS_PLANNED,AUTO_0_7_SENSITIVITY,DA,Auto,0.7856906269998534,3.541640527709423,4.507678220921533
panel_od_009,12:30:00,ABS_PLANNED,AUTO_0_7_SENSITIVITY,S2,Auto,0.12821466990339644,0.5779504751261837,4.507678220921533
panel_od_009,12:30:00,ABS_PLANNED,AUTO_0_7_SENSITIVITY,S3,Auto,0.06240877982264129,0.28131869760080735,4.507678220921533
panel_od_009,12:30:00,ABS_PLANNED,AUTO_0_7_SENSITIVITY,TW,Transit,0.02368592327410895,0.10676852048511935,4.507678220921533
panel_od_009,12:30:00,ABS_OBS_EXPLORATORY,UNIT_BOUNDARY_PRIMARY,DA,Auto,0.6760502099777188,3.0474168077659924,4.507678220921533
panel_od_009,12:30:00,ABS_OBS_EXPLORATORY,UNIT_BOUNDARY_PRIMARY,S2,Auto,0.19004622810831767,0.8566672434121492,4.507678220921533
panel_od_009,12:30:00,ABS_OBS_EXPLORATORY,UNIT_BOUNDARY_PRIMARY,S3,Auto,0.11480870957660066,0.5175207197305483,4.507678220921533
panel_od_009,12:30:00,ABS_OBS_EXPLORATORY,UNIT_BOUNDARY_PRIMARY,TW,Transit,0.019094852337362706,0.0860734500128425,4.507678220921533
panel_od_009,12:30:00,ABS_OBS_EXPLORATORY,AUTO_0_7_SENSITIVITY,DA,Auto,0.7856906269998534,3.541640527709423,4.507678220921533
panel_od_009,12:30:00,ABS_OBS_EXPLORATORY,AUTO_0_7_SENSITIVITY,S2,Auto,0.12821466990339644,0.5779504751261837,4.507678220921533
panel_od_009,12:30:00,ABS_OBS_EXPLORATORY,AUTO_0_7_SENSITIVITY,S3,Auto,0.06240877982264129,0.28131869760080735,4.507678220921533
panel_od_009,12:30:00,ABS_OBS_EXPLORATORY,AUTO_0_7_SENSITIVITY,TW,Transit,0.02368592327410895,0.10676852048511935,4.507678220921533
panel_od_009,12:30:00,ABS_RESTORE,UNIT_BOUNDARY_PRIMARY,DA,Auto,0.6760502099777188,3.0474168077659924,4.507678220921533
panel_od_009,12:30:00,ABS_RESTORE,UNIT_BOUNDARY_PRIMARY,S2,Auto,0.19004622810831767,0.8566672434121492,4.507678220921533
panel_od_009,12:30:00,ABS_RESTORE,UNIT_BOUNDARY_PRIMARY,S3,Auto,0.11480870957660066,0.5175207197305483,4.507678220921533
panel_od_009,12:30:00,ABS_RESTORE,UNIT_BOUNDARY_PRIMARY,TW,Transit,0.019094852337362706,0.0860734500128425,4.507678220921533
panel_od_009,12:30:00,ABS_RESTORE,AUTO_0_7_SENSITIVITY,DA,Auto,0.7856906269998534,3.541640527709423,4.507678220921533
panel_od_009,12:30:00,ABS_RESTORE,AUTO_0_7_SENSITIVITY,S2,Auto,0.12821466990339644,0.5779504751261837,4.507678220921533
panel_od_009,12:30:00,ABS_RESTORE,AUTO_0_7_SENSITIVITY,S3,Auto,0.06240877982264129,0.28131869760080735,4.507678220921533
panel_od_009,12:30:00,ABS_RESTORE,AUTO_0_7_SENSITIVITY,TW,Transit,0.02368592327410895,0.10676852048511935,4.507678220921533
panel_od_009,12:40:00,ABS_PLANNED,UNIT_BOUNDARY_PRIMARY,DA,Auto,0.6760283455382309,3.0473182499083,4.507678220921533
panel_od_009,12:40:00,ABS_PLANNED,UNIT_BOUNDARY_PRIMARY,S2,Auto,0.19004008173901984,0.8566395375571276,4.507678220921533
panel_od_009,12:40:00,ABS_PLANNED,UNIT_BOUNDARY_PRIMARY,S3,Auto,0.11480499649723735,0.5175039823635696,4.507678220921533
panel_od_009,12:40:00,ABS_PLANNED,UNIT_BOUNDARY_PRIMARY,TW,Transit,0.019126576225511734,0.08621645109253481,4.507678220921533
panel_od_009,12:40:00,ABS_PLANNED,AUTO_0_7_SENSITIVITY,DA,Auto,0.7856591073339617,3.5414984471979523,4.507678220921533
panel_od_009,12:40:00,ABS_PLANNED,AUTO_0_7_SENSITIVITY,S2,Auto,0.12820952629671606,0.5779272894023736,4.507678220921533
panel_od_009,12:40:00,ABS_PLANNED,AUTO_0_7_SENSITIVITY,S3,Auto,0.062406276160485843,0.2813074118974367,4.507678220921533
panel_od_009,12:40:00,ABS_PLANNED,AUTO_0_7_SENSITIVITY,TW,Transit,0.0237250902088365,0.10694507242377099,4.507678220921533
panel_od_009,12:40:00,ABS_OBS_EXPLORATORY,UNIT_BOUNDARY_PRIMARY,DA,Auto,0.6760283455382309,3.0473182499083,4.507678220921533
panel_od_009,12:40:00,ABS_OBS_EXPLORATORY,UNIT_BOUNDARY_PRIMARY,S2,Auto,0.19004008173901984,0.8566395375571276,4.507678220921533
panel_od_009,12:40:00,ABS_OBS_EXPLORATORY,UNIT_BOUNDARY_PRIMARY,S3,Auto,0.11480499649723735,0.5175039823635696,4.507678220921533
panel_od_009,12:40:00,ABS_OBS_EXPLORATORY,UNIT_BOUNDARY_PRIMARY,TW,Transit,0.019126576225511734,0.08621645109253481,4.507678220921533
panel_od_009,12:40:00,ABS_OBS_EXPLORATORY,AUTO_0_7_SENSITIVITY,DA,Auto,0.7856591073339617,3.5414984471979523,4.507678220921533
panel_od_009,12:40:00,ABS_OBS_EXPLORATORY,AUTO_0_7_SENSITIVITY,S2,Auto,0.12820952629671606,0.5779272894023736,4.507678220921533
panel_od_009,12:40:00,ABS_OBS_EXPLORATORY,AUTO_0_7_SENSITIVITY,S3,Auto,0.062406276160485843,0.2813074118974367,4.507678220921533
panel_od_009,12:40:00,ABS_OBS_EXPLORATORY,AUTO_0_7_SENSITIVITY,TW,Transit,0.0237250902088365,0.10694507242377099,4.507678220921533
panel_od_009,12:40:00,ABS_RESTORE,UNIT_BOUNDARY_PRIMARY,DA,Auto,0.6760283455382309,3.0473182499083,4.507678220921533
panel_od_009,12:40:00,ABS_RESTORE,UNIT_BOUNDARY_PRIMARY,S2,Auto,0.19004008173901984,0.8566395375571276,4.507678220921533
panel_od_009,12:40:00,ABS_RESTORE,UNIT_BOUNDARY_PRIMARY,S3,Auto,0.11480499649723735,0.5175039823635696,4.507678220921533
panel_od_009,12:40:00,ABS_RESTORE,UNIT_BOUNDARY_PRIMARY,TW,Transit,0.019126576225511734,0.08621645109253481,4.507678220921533
panel_od_009,12:40:00,ABS_RESTORE,AUTO_0_7_SENSITIVITY,DA,Auto,0.7856591073339617,3.5414984471979523,4.507678220921533
panel_od_009,12:40:00,ABS_RESTORE,AUTO_0_7_SENSITIVITY,S2,Auto,0.12820952629671606,0.5779272894023736,4.507678220921533
panel_od_009,12:40:00,ABS_RESTORE,AUTO_0_7_SENSITIVITY,S3,Auto,0.062406276160485843,0.2813074118974367,4.507678220921533
panel_od_009,12:40:00,ABS_RESTORE,AUTO_0_7_SENSITIVITY,TW,Transit,0.0237250902088365,0.10694507242377099,4.507678220921533
panel_od_009,12:50:00,ABS_PLANNED,UNIT_BOUNDARY_PRIMARY,DA,Auto,0.6765952106797277,3.0498734955608247,4.507678220921533
panel_od_009,12:50:00,ABS_PLANNED,UNIT_BOUNDARY_PRIMARY,S2,Auto,0.19019943466931644,0.8573578492904657,4.507678220921533
panel_od_009,12:50:00,ABS_PLANNED,UNIT_BOUNDARY_PRIMARY,S3,Auto,0.1149012630976151,0.5179379212214946,4.507678220921533
panel_od_009,12:50:00,ABS_PLANNED,UNIT_BOUNDARY_PRIMARY,TW,Transit,0.018304091553340604,0.08250895484874723,4.507678220921533
panel_od_009,12:50:00,ABS_PLANNED,AUTO_0_7_SENSITIVITY,DA,Auto,0.7864764556928636,3.5451827905942803,4.507678220921533
panel_od_009,12:50:00,ABS_PLANNED,AUTO_0_7_SENSITIVITY,S2,Auto,0.1283429071039084,0.5785285271620433,4.507678220921533
panel_od_009,12:50:00,ABS_PLANNED,AUTO_0_7_SENSITIVITY,S3,Auto,0.06247119956928847,0.2816000657333243,4.507678220921533
panel_od_009,12:50:00,ABS_PLANNED,AUTO_0_7_SENSITIVITY,TW,Transit,0.022709437633939344,0.10236683743188421,4.507678220921533
panel_od_009,12:50:00,ABS_OBS_EXPLORATORY,UNIT_BOUNDARY_PRIMARY,DA,Auto,0.6765952106797277,3.0498734955608247,4.507678220921533
panel_od_009,12:50:00,ABS_OBS_EXPLORATORY,UNIT_BOUNDARY_PRIMARY,S2,Auto,0.19019943466931644,0.8573578492904657,4.507678220921533
panel_od_009,12:50:00,ABS_OBS_EXPLORATORY,UNIT_BOUNDARY_PRIMARY,S3,Auto,0.1149012630976151,0.5179379212214946,4.507678220921533
panel_od_009,12:50:00,ABS_OBS_EXPLORATORY,UNIT_BOUNDARY_PRIMARY,TW,Transit,0.018304091553340604,0.08250895484874723,4.507678220921533
panel_od_009,12:50:00,ABS_OBS_EXPLORATORY,AUTO_0_7_SENSITIVITY,DA,Auto,0.7864764556928636,3.5451827905942803,4.507678220921533
panel_od_009,12:50:00,ABS_OBS_EXPLORATORY,AUTO_0_7_SENSITIVITY,S2,Auto,0.1283429071039084,0.5785285271620433,4.507678220921533
panel_od_009,12:50:00,ABS_OBS_EXPLORATORY,AUTO_0_7_SENSITIVITY,S3,Auto,0.06247119956928847,0.2816000657333243,4.507678220921533
panel_od_009,12:50:00,ABS_OBS_EXPLORATORY,AUTO_0_7_SENSITIVITY,TW,Transit,0.022709437633939344,0.10236683743188421,4.507678220921533
panel_od_009,12:50:00,ABS_RESTORE,UNIT_BOUNDARY_PRIMARY,DA,Auto,0.6765952106797277,3.0498734955608247,4.507678220921533
panel_od_009,12:50:00,ABS_RESTORE,UNIT_BOUNDARY_PRIMARY,S2,Auto,0.19019943466931644,0.8573578492904657,4.507678220921533
panel_od_009,12:50:00,ABS_RESTORE,UNIT_BOUNDARY_PRIMARY,S3,Auto,0.1149012630976151,0.5179379212214946,4.507678220921533
panel_od_009,12:50:00,ABS_RESTORE,UNIT_BOUNDARY_PRIMARY,TW,Transit,0.018304091553340604,0.08250895484874723,4.507678220921533
panel_od_009,12:50:00,ABS_RESTORE,AUTO_0_7_SENSITIVITY,DA,Auto,0.7864764556928636,3.5451827905942803,4.507678220921533
panel_od_009,12:50:00,ABS_RESTORE,AUTO_0_7_SENSITIVITY,S2,Auto,0.1283429071039084,0.5785285271620433,4.507678220921533
panel_od_009,12:50:00,ABS_RESTORE,AUTO_0_7_SENSITIVITY,S3,Auto,0.06247119956928847,0.2816000657333243,4.507678220921533
panel_od_009,12:50:00,ABS_RESTORE,AUTO_0_7_SENSITIVITY,TW,Transit,0.022709437633939344,0.10236683743188421,4.507678220921533
panel_od_010,12:30:00,ABS_PLANNED,UNIT_BOUNDARY_PRIMARY,DA,Auto,0.6735601032069058,2.96287453597171,4.39882724921664
panel_od_010,12:30:00,ABS_PLANNED,UNIT_BOUNDARY_PRIMARY,S2,Auto,0.18934622773497914,0.8329013460970057,4.39882724921664
panel_od_010,12:30:00,ABS_PLANNED,UNIT_BOUNDARY_PRIMARY,S3,Auto,0.11438583278306425,0.5031635181704811,4.39882724921664
panel_od_010,12:30:00,ABS_PLANNED,UNIT_BOUNDARY_PRIMARY,TW,Transit,0.02270783627505061,0.09988784897744271,4.39882724921664
panel_od_010,12:30:00,ABS_PLANNED,AUTO_0_7_SENSITIVITY,DA,Auto,0.7821040499675544,3.440340606719971,4.39882724921664
panel_od_010,12:30:00,ABS_PLANNED,AUTO_0_7_SENSITIVITY,S2,Auto,0.1276293863649696,0.5614196225430269,4.39882724921664
panel_od_010,12:30:00,ABS_PLANNED,AUTO_0_7_SENSITIVITY,S3,Auto,0.06212389173993578,0.27327226781301406,4.39882724921664
panel_od_010,12:30:00,ABS_PLANNED,AUTO_0_7_SENSITIVITY,TW,Transit,0.028142671927540046,0.12379475214062734,4.39882724921664
