od_id,o_zone_id,d_zone_id,person_cohort,purpose,departure_time,departure_seconds,service_date,scenario_id,network_version,feed_id,feed_version,mode,availability_status,walk_min,wait_min,in_vehicle_min,total_min,distance_m,fare_usd,fare_price_year,transfers,path_id,cost_status,overlay_applied,fare_medium,fare_product_ids,fare_trace,status_evidence,access_walk_min,transfer_walk_min,egress_walk_min,boardings,ride_segment_count,time_account_error_seconds,overlay_parameter_ids
panel_od_001,h3r9:892a30660afffff,h3r9:892a30661cbffff,regional_HBW_transfer_not_microdata,HBW,12:30:00,45000,2026-09-21,S1_planned_service,gmns_plus_21_boston_116447ab_analysis_v1,mdb-437,Fall 2026,walk,available,9.061768798141205,0.0,0.0,9.061768798141205,729.1751622337881,0.0,,0.0,cda37e8a5ba6d3ff,REAL_OSM_ALLOWED_WAY_SHORTEST_PATH,False,,,,,,,,,,,
panel_od_001,h3r9:892a30660afffff,h3r9:892a30661cbffff,regional_HBW_transfer_not_microdata,HBW,12:30:00,45000,2026-09-21,S1_planned_service,gmns_plus_21_boston_116447ab_analysis_v1,mdb-437,Fall 2026,bike,available,0.0,0.0,2.7193393361707505,2.7193393361707505,875.2704889260762,0.0,,0.0,9803433ecd3523c2,REAL_OSM_ALLOWED_WAY_SHORTEST_PATH,False,,,,,,,,,,,
panel_od_001,h3r9:892a30660afffff,h3r9:892a30661cbffff,regional_HBW_transfer_not_microdata,HBW,12:30:00,45000,2026-09-21,S1_planned_service,gmns_plus_21_boston_116447ab_analysis_v1,mdb-437,Fall 2026,drive,available,0.0,0.0,1.5379686666666668,1.5379686666666668,842.1699996783314,,,0.0,3a106f976bc241f1,REAL_NETWORK_SHORTEST_PATH_FREE_FLOW_NO_PARKING_COST,False,,,,,,,,,,,
panel_od_001,h3r9:892a30660afffff,h3r9:892a30661cbffff,regional_HBW_transfer_not_microdata,HBW,12:30:00,45000,2026-09-21,S1_planned_service,gmns_plus_21_boston_116447ab_analysis_v1,mdb-437,Fall 2026,transit_walk_access,available,6.860358202883782,0.04530238297508428,2.0,8.905660585858884,,2.4,2026.0,0.0,488620a0a72a8e40,gtfs_fares_v2_adult_charliecard_selected_itinerary,False,charliecard,prod_rapid_transit_smartcard,"[{""action"":""initial_leg"",""amount"":2.4,""arrival"":45360,""departure"":45240,""fare_product_id"":""prod_rapid_transit_smartcard"",""leg_group_id"":""leg_rapid_transit_smartcard"",""network_id"":""rapid_transit"",""running_total"":2.4}]",at_least_one_permitted_gtfs_ride_and_egress,3.954697617024896,0.0,2.9056605858588864,1.0,1.0,1.0231815394945443e-12,
panel_od_001,h3r9:892a30660afffff,h3r9:892a30661cbffff,regional_HBW_transfer_not_microdata,HBW,12:30:00,45000,2026-09-21,S2_exploratory_gps_overlay,gmns_plus_21_boston_116447ab_analysis_v1,mdb-437,Fall 2026,walk,available,9.061768798141205,0.0,0.0,9.061768798141205,729.1751622337881,0.0,,0.0,cda37e8a5ba6d3ff,REAL_OSM_ALLOWED_WAY_SHORTEST_PATH,False,,,,,,,,,,,
panel_od_001,h3r9:892a30660afffff,h3r9:892a30661cbffff,regional_HBW_transfer_not_microdata,HBW,12:30:00,45000,2026-09-21,S2_exploratory_gps_overlay,gmns_plus_21_boston_116447ab_analysis_v1,mdb-437,Fall 2026,bike,available,0.0,0.0,2.7193393361707505,2.7193393361707505,875.2704889260762,0.0,,0.0,9803433ecd3523c2,REAL_OSM_ALLOWED_WAY_SHORTEST_PATH,False,,,,,,,,,,,
panel_od_001,h3r9:892a30660afffff,h3r9:892a30661cbffff,regional_HBW_transfer_not_microdata,HBW,12:30:00,45000,2026-09-21,S2_exploratory_gps_overlay,gmns_plus_21_boston_116447ab_analysis_v1,mdb-437,Fall 2026,drive,available,0.0,0.0,1.5379686666666668,1.5379686666666668,842.1699996783314,,,0.0,3a106f976bc241f1,REAL_NETWORK_SHORTEST_PATH_FREE_FLOW_NO_PARKING_COST,False,,,,,,,,,,,
panel_od_001,h3r9:892a30660afffff,h3r9:892a30661cbffff,regional_HBW_transfer_not_microdata,HBW,12:30:00,45000,2026-09-21,S2_exploratory_gps_overlay,gmns_plus_21_boston_116447ab_analysis_v1,mdb-437,Fall 2026,transit_walk_access,available,6.860358202883782,0.04530238297508428,2.0,8.905660585858884,,2.4,2026.0,0.0,488620a0a72a8e40,gtfs_fares_v2_adult_charliecard_selected_itinerary,False,charliecard,prod_rapid_transit_smartcard,"[{""action"":""initial_leg"",""amount"":2.4,""arrival"":45360,""departure"":45240,""fare_product_id"":""prod_rapid_transit_smartcard"",""leg_group_id"":""leg_rapid_transit_smartcard"",""network_id"":""rapid_transit"",""running_total"":2.4}]",at_least_one_permitted_gtfs_ride_and_egress,3.954697617024896,0.0,2.9056605858588864,1.0,1.0,1.0231815394945443e-12,
panel_od_001,h3r9:892a30660afffff,h3r9:892a30661cbffff,regional_HBW_transfer_not_microdata,HBW,12:30:00,45000,2026-09-21,Srestore_overlay_off_recomputed,gmns_plus_21_boston_116447ab_analysis_v1,mdb-437,Fall 2026,walk,available,9.061768798141205,0.0,0.0,9.061768798141205,729.1751622337881,0.0,,0.0,cda37e8a5ba6d3ff,REAL_OSM_ALLOWED_WAY_SHORTEST_PATH,False,,,,,,,,,,,
panel_od_001,h3r9:892a30660afffff,h3r9:892a30661cbffff,regional_HBW_transfer_not_microdata,HBW,12:30:00,45000,2026-09-21,Srestore_overlay_off_recomputed,gmns_plus_21_boston_116447ab_analysis_v1,mdb-437,Fall 2026,bike,available,0.0,0.0,2.7193393361707505,2.7193393361707505,875.2704889260762,0.0,,0.0,9803433ecd3523c2,REAL_OSM_ALLOWED_WAY_SHORTEST_PATH,False,,,,,,,,,,,
panel_od_001,h3r9:892a30660afffff,h3r9:892a30661cbffff,regional_HBW_transfer_not_microdata,HBW,12:30:00,45000,2026-09-21,Srestore_overlay_off_recomputed,gmns_plus_21_boston_116447ab_analysis_v1,mdb-437,Fall 2026,drive,available,0.0,0.0,1.5379686666666668,1.5379686666666668,842.1699996783314,,,0.0,3a106f976bc241f1,REAL_NETWORK_SHORTEST_PATH_FREE_FLOW_NO_PARKING_COST,False,,,,,,,,,,,
panel_od_001,h3r9:892a30660afffff,h3r9:892a30661cbffff,regional_HBW_transfer_not_microdata,HBW,12:30:00,45000,2026-09-21,Srestore_overlay_off_recomputed,gmns_plus_21_boston_116447ab_analysis_v1,mdb-437,Fall 2026,transit_walk_access,available,6.860358202883782,0.04530238297508428,2.0,8.905660585858884,,2.4,2026.0,0.0,488620a0a72a8e40,gtfs_fares_v2_adult_charliecard_selected_itinerary,False,charliecard,prod_rapid_transit_smartcard,"[{""action"":""initial_leg"",""amount"":2.4,""arrival"":45360,""departure"":45240,""fare_product_id"":""prod_rapid_transit_smartcard"",""leg_group_id"":""leg_rapid_transit_smartcard"",""network_id"":""rapid_transit"",""running_total"":2.4}]",at_least_one_permitted_gtfs_ride_and_egress,3.954697617024896,0.0,2.9056605858588864,1.0,1.0,1.0231815394945443e-12,
panel_od_001,h3r9:892a30660afffff,h3r9:892a30661cbffff,regional_HBW_transfer_not_microdata,HBW,12:40:00,45600,2026-09-21,S1_planned_service,gmns_plus_21_boston_116447ab_analysis_v1,mdb-437,Fall 2026,walk,available,9.061768798141205,0.0,0.0,9.061768798141205,729.1751622337881,0.0,,0.0,cda37e8a5ba6d3ff,REAL_OSM_ALLOWED_WAY_SHORTEST_PATH,False,,,,,,,,,,,
panel_od_001,h3r9:892a30660afffff,h3r9:892a30661cbffff,regional_HBW_transfer_not_microdata,HBW,12:40:00,45600,2026-09-21,S1_planned_service,gmns_plus_21_boston_116447ab_analysis_v1,mdb-437,Fall 2026,bike,available,0.0,0.0,2.7193393361707505,2.7193393361707505,875.2704889260762,0.0,,0.0,9803433ecd3523c2,REAL_OSM_ALLOWED_WAY_SHORTEST_PATH,False,,,,,,,,,,,
panel_od_001,h3r9:892a30660afffff,h3r9:892a30661cbffff,regional_HBW_transfer_not_microdata,HBW,12:40:00,45600,2026-09-21,S1_planned_service,gmns_plus_21_boston_116447ab_analysis_v1,mdb-437,Fall 2026,drive,available,0.0,0.0,1.5379686666666668,1.5379686666666668,842.1699996783314,,,0.0,3a106f976bc241f1,REAL_NETWORK_SHORTEST_PATH_FREE_FLOW_NO_PARKING_COST,False,,,,,,,,,,,
panel_od_001,h3r9:892a30660afffff,h3r9:892a30661cbffff,regional_HBW_transfer_not_microdata,HBW,12:40:00,45600,2026-09-21,S1_planned_service,gmns_plus_21_boston_116447ab_analysis_v1,mdb-437,Fall 2026,transit_walk_access,available,6.860358202883782,1.0453023829750843,2.0,9.905660585858884,,2.4,2026.0,0.0,8d031b9f92a6e63d,gtfs_fares_v2_adult_charliecard_selected_itinerary,False,charliecard,prod_rapid_transit_smartcard,"[{""action"":""initial_leg"",""amount"":2.4,""arrival"":46020,""departure"":45900,""fare_product_id"":""prod_rapid_transit_smartcard"",""leg_group_id"":""leg_rapid_transit_smartcard"",""network_id"":""rapid_transit"",""running_total"":2.4}]",at_least_one_permitted_gtfs_ride_and_egress,3.954697617024896,0.0,2.9056605858588864,1.0,1.0,1.0231815394945443e-12,
panel_od_001,h3r9:892a30660afffff,h3r9:892a30661cbffff,regional_HBW_transfer_not_microdata,HBW,12:40:00,45600,2026-09-21,S2_exploratory_gps_overlay,gmns_plus_21_boston_116447ab_analysis_v1,mdb-437,Fall 2026,walk,available,9.061768798141205,0.0,0.0,9.061768798141205,729.1751622337881,0.0,,0.0,cda37e8a5ba6d3ff,REAL_OSM_ALLOWED_WAY_SHORTEST_PATH,False,,,,,,,,,,,
panel_od_001,h3r9:892a30660afffff,h3r9:892a30661cbffff,regional_HBW_transfer_not_microdata,HBW,12:40:00,45600,2026-09-21,S2_exploratory_gps_overlay,gmns_plus_21_boston_116447ab_analysis_v1,mdb-437,Fall 2026,bike,available,0.0,0.0,2.7193393361707505,2.7193393361707505,875.2704889260762,0.0,,0.0,9803433ecd3523c2,REAL_OSM_ALLOWED_WAY_SHORTEST_PATH,False,,,,,,,,,,,
panel_od_001,h3r9:892a30660afffff,h3r9:892a30661cbffff,regional_HBW_transfer_not_microdata,HBW,12:40:00,45600,2026-09-21,S2_exploratory_gps_overlay,gmns_plus_21_boston_116447ab_analysis_v1,mdb-437,Fall 2026,drive,available,0.0,0.0,1.5379686666666668,1.5379686666666668,842.1699996783314,,,0.0,3a106f976bc241f1,REAL_NETWORK_SHORTEST_PATH_FREE_FLOW_NO_PARKING_COST,False,,,,,,,,,,,
panel_od_001,h3r9:892a30660afffff,h3r9:892a30661cbffff,regional_HBW_transfer_not_microdata,HBW,12:40:00,45600,2026-09-21,S2_exploratory_gps_overlay,gmns_plus_21_boston_116447ab_analysis_v1,mdb-437,Fall 2026,transit_walk_access,available,6.860358202883782,1.0453023829750843,2.0,9.905660585858884,,2.4,2026.0,0.0,8d031b9f92a6e63d,gtfs_fares_v2_adult_charliecard_selected_itinerary,False,charliecard,prod_rapid_transit_smartcard,"[{""action"":""initial_leg"",""amount"":2.4,""arrival"":46020,""departure"":45900,""fare_product_id"":""prod_rapid_transit_smartcard"",""leg_group_id"":""leg_rapid_transit_smartcard"",""network_id"":""rapid_transit"",""running_total"":2.4}]",at_least_one_permitted_gtfs_ride_and_egress,3.954697617024896,0.0,2.9056605858588864,1.0,1.0,1.0231815394945443e-12,
panel_od_001,h3r9:892a30660afffff,h3r9:892a30661cbffff,regional_HBW_transfer_not_microdata,HBW,12:40:00,45600,2026-09-21,Srestore_overlay_off_recomputed,gmns_plus_21_boston_116447ab_analysis_v1,mdb-437,Fall 2026,walk,available,9.061768798141205,0.0,0.0,9.061768798141205,729.1751622337881,0.0,,0.0,cda37e8a5ba6d3ff,REAL_OSM_ALLOWED_WAY_SHORTEST_PATH,False,,,,,,,,,,,
panel_od_001,h3r9:892a30660afffff,h3r9:892a30661cbffff,regional_HBW_transfer_not_microdata,HBW,12:40:00,45600,2026-09-21,Srestore_overlay_off_recomputed,gmns_plus_21_boston_116447ab_analysis_v1,mdb-437,Fall 2026,bike,available,0.0,0.0,2.7193393361707505,2.7193393361707505,875.2704889260762,0.0,,0.0,9803433ecd3523c2,REAL_OSM_ALLOWED_WAY_SHORTEST_PATH,False,,,,,,,,,,,
panel_od_001,h3r9:892a30660afffff,h3r9:892a30661cbffff,regional_HBW_transfer_not_microdata,HBW,12:40:00,45600,2026-09-21,Srestore_overlay_off_recomputed,gmns_plus_21_boston_116447ab_analysis_v1,mdb-437,Fall 2026,drive,available,0.0,0.0,1.5379686666666668,1.5379686666666668,842.1699996783314,,,0.0,3a106f976bc241f1,REAL_NETWORK_SHORTEST_PATH_FREE_FLOW_NO_PARKING_COST,False,,,,,,,,,,,
panel_od_001,h3r9:892a30660afffff,h3r9:892a30661cbffff,regional_HBW_transfer_not_microdata,HBW,12:40:00,45600,2026-09-21,Srestore_overlay_off_recomputed,gmns_plus_21_boston_116447ab_analysis_v1,mdb-437,Fall 2026,transit_walk_access,available,6.860358202883782,1.0453023829750843,2.0,9.905660585858884,,2.4,2026.0,0.0,8d031b9f92a6e63d,gtfs_fares_v2_adult_charliecard_selected_itinerary,False,charliecard,prod_rapid_transit_smartcard,"[{""action"":""initial_leg"",""amount"":2.4,""arrival"":46020,""departure"":45900,""fare_product_id"":""prod_rapid_transit_smartcard"",""leg_group_id"":""leg_rapid_transit_smartcard"",""network_id"":""rapid_transit"",""running_total"":2.4}]",at_least_one_permitted_gtfs_ride_and_egress,3.954697617024896,0.0,2.9056605858588864,1.0,1.0,1.0231815394945443e-12,
panel_od_001,h3r9:892a30660afffff,h3r9:892a30661cbffff,regional_HBW_transfer_not_microdata,HBW,12:50:00,46200,2026-09-21,S1_planned_service,gmns_plus_21_boston_116447ab_analysis_v1,mdb-437,Fall 2026,walk,available,9.061768798141205,0.0,0.0,9.061768798141205,729.1751622337881,0.0,,0.0,cda37e8a5ba6d3ff,REAL_OSM_ALLOWED_WAY_SHORTEST_PATH,False,,,,,,,,,,,
panel_od_001,h3r9:892a30660afffff,h3r9:892a30661cbffff,regional_HBW_transfer_not_microdata,HBW,12:50:00,46200,2026-09-21,S1_planned_service,gmns_plus_21_boston_116447ab_analysis_v1,mdb-437,Fall 2026,bike,available,0.0,0.0,2.7193393361707505,2.7193393361707505,875.2704889260762,0.0,,0.0,9803433ecd3523c2,REAL_OSM_ALLOWED_WAY_SHORTEST_PATH,False,,,,,,,,,,,
panel_od_001,h3r9:892a30660afffff,h3r9:892a30661cbffff,regional_HBW_transfer_not_microdata,HBW,12:50:00,46200,2026-09-21,S1_planned_service,gmns_plus_21_boston_116447ab_analysis_v1,mdb-437,Fall 2026,drive,available,0.0,0.0,1.5379686666666668,1.5379686666666668,842.1699996783314,,,0.0,3a106f976bc241f1,REAL_NETWORK_SHORTEST_PATH_FREE_FLOW_NO_PARKING_COST,False,,,,,,,,,,,
panel_od_001,h3r9:892a30660afffff,h3r9:892a30661cbffff,regional_HBW_transfer_not_microdata,HBW,12:50:00,46200,2026-09-21,S1_planned_service,gmns_plus_21_boston_116447ab_analysis_v1,mdb-437,Fall 2026,transit_walk_access,available,6.860358202883782,4.045302382975084,2.0,12.905660585858884,,2.4,2026.0,0.0,90872d600514c58c,gtfs_fares_v2_adult_charliecard_selected_itinerary,False,charliecard,prod_rapid_transit_smartcard,"[{""action"":""initial_leg"",""amount"":2.4,""arrival"":46800,""departure"":46680,""fare_product_id"":""prod_rapid_transit_smartcard"",""leg_group_id"":""leg_rapid_transit_smartcard"",""network_id"":""rapid_transit"",""running_total"":2.4}]",at_least_one_permitted_gtfs_ride_and_egress,3.954697617024896,0.0,2.9056605858588864,1.0,1.0,1.0231815394945443e-12,
panel_od_001,h3r9:892a30660afffff,h3r9:892a30661cbffff,regional_HBW_transfer_not_microdata,HBW,12:50:00,46200,2026-09-21,S2_exploratory_gps_overlay,gmns_plus_21_boston_116447ab_analysis_v1,mdb-437,Fall 2026,walk,available,9.061768798141205,0.0,0.0,9.061768798141205,729.1751622337881,0.0,,0.0,cda37e8a5ba6d3ff,REAL_OSM_ALLOWED_WAY_SHORTEST_PATH,False,,,,,,,,,,,
panel_od_001,h3r9:892a30660afffff,h3r9:892a30661cbffff,regional_HBW_transfer_not_microdata,HBW,12:50:00,46200,2026-09-21,S2_exploratory_gps_overlay,gmns_plus_21_boston_116447ab_analysis_v1,mdb-437,Fall 2026,bike,available,0.0,0.0,2.7193393361707505,2.7193393361707505,875.2704889260762,0.0,,0.0,9803433ecd3523c2,REAL_OSM_ALLOWED_WAY_SHORTEST_PATH,False,,,,,,,,,,,
panel_od_001,h3r9:892a30660afffff,h3r9:892a30661cbffff,regional_HBW_transfer_not_microdata,HBW,12:50:00,46200,2026-09-21,S2_exploratory_gps_overlay,gmns_plus_21_boston_116447ab_analysis_v1,mdb-437,Fall 2026,drive,available,0.0,0.0,1.5379686666666668,1.5379686666666668,842.1699996783314,,,0.0,3a106f976bc241f1,REAL_NETWORK_SHORTEST_PATH_FREE_FLOW_NO_PARKING_COST,False,,,,,,,,,,,
panel_od_001,h3r9:892a30660afffff,h3r9:892a30661cbffff,regional_HBW_transfer_not_microdata,HBW,12:50:00,46200,2026-09-21,S2_exploratory_gps_overlay,gmns_plus_21_boston_116447ab_analysis_v1,mdb-437,Fall 2026,transit_walk_access,available,6.860358202883782,4.045302382975084,2.0,12.905660585858884,,2.4,2026.0,0.0,90872d600514c58c,gtfs_fares_v2_adult_charliecard_selected_itinerary,False,charliecard,prod_rapid_transit_smartcard,"[{""action"":""initial_leg"",""amount"":2.4,""arrival"":46800,""departure"":46680,""fare_product_id"":""prod_rapid_transit_smartcard"",""leg_group_id"":""leg_rapid_transit_smartcard"",""network_id"":""rapid_transit"",""running_total"":2.4}]",at_least_one_permitted_gtfs_ride_and_egress,3.954697617024896,0.0,2.9056605858588864,1.0,1.0,1.0231815394945443e-12,
panel_od_001,h3r9:892a30660afffff,h3r9:892a30661cbffff,regional_HBW_transfer_not_microdata,HBW,12:50:00,46200,2026-09-21,Srestore_overlay_off_recomputed,gmns_plus_21_boston_116447ab_analysis_v1,mdb-437,Fall 2026,walk,available,9.061768798141205,0.0,0.0,9.061768798141205,729.1751622337881,0.0,,0.0,cda37e8a5ba6d3ff,REAL_OSM_ALLOWED_WAY_SHORTEST_PATH,False,,,,,,,,,,,
panel_od_001,h3r9:892a30660afffff,h3r9:892a30661cbffff,regional_HBW_transfer_not_microdata,HBW,12:50:00,46200,2026-09-21,Srestore_overlay_off_recomputed,gmns_plus_21_boston_116447ab_analysis_v1,mdb-437,Fall 2026,bike,available,0.0,0.0,2.7193393361707505,2.7193393361707505,875.2704889260762,0.0,,0.0,9803433ecd3523c2,REAL_OSM_ALLOWED_WAY_SHORTEST_PATH,False,,,,,,,,,,,
panel_od_001,h3r9:892a30660afffff,h3r9:892a30661cbffff,regional_HBW_transfer_not_microdata,HBW,12:50:00,46200,2026-09-21,Srestore_overlay_off_recomputed,gmns_plus_21_boston_116447ab_analysis_v1,mdb-437,Fall 2026,drive,available,0.0,0.0,1.5379686666666668,1.5379686666666668,842.1699996783314,,,0.0,3a106f976bc241f1,REAL_NETWORK_SHORTEST_PATH_FREE_FLOW_NO_PARKING_COST,False,,,,,,,,,,,
panel_od_001,h3r9:892a30660afffff,h3r9:892a30661cbffff,regional_HBW_transfer_not_microdata,HBW,12:50:00,46200,2026-09-21,Srestore_overlay_off_recomputed,gmns_plus_21_boston_116447ab_analysis_v1,mdb-437,Fall 2026,transit_walk_access,available,6.860358202883782,4.045302382975084,2.0,12.905660585858884,,2.4,2026.0,0.0,90872d600514c58c,gtfs_fares_v2_adult_charliecard_selected_itinerary,False,charliecard,prod_rapid_transit_smartcard,"[{""action"":""initial_leg"",""amount"":2.4,""arrival"":46800,""departure"":46680,""fare_product_id"":""prod_rapid_transit_smartcard"",""leg_group_id"":""leg_rapid_transit_smartcard"",""network_id"":""rapid_transit"",""running_total"":2.4}]",at_least_one_permitted_gtfs_ride_and_egress,3.954697617024896,0.0,2.9056605858588864,1.0,1.0,1.0231815394945443e-12,
panel_od_002,h3r9:892a30660a3ffff,h3r9:892a30661cbffff,regional_HBW_transfer_not_microdata,HBW,12:30:00,45000,2026-09-21,S1_planned_service,gmns_plus_21_boston_116447ab_analysis_v1,mdb-437,Fall 2026,walk,available,13.467513919011134,0.0,0.0,13.467513919011134,1083.6931360238527,0.0,,0.0,6514059ba86255b5,REAL_OSM_ALLOWED_WAY_SHORTEST_PATH,False,,,,,,,,,,,
panel_od_002,h3r9:892a30660a3ffff,h3r9:892a30661cbffff,regional_HBW_transfer_not_microdata,HBW,12:30:00,45000,2026-09-21,S1_planned_service,gmns_plus_21_boston_116447ab_analysis_v1,mdb-437,Fall 2026,bike,available,0.0,0.0,3.3668784797527835,3.3668784797527835,1083.6931360238527,0.0,,0.0,1d1a9fa8714e1782,REAL_OSM_ALLOWED_WAY_SHORTEST_PATH,False,,,,,,,,,,,
panel_od_002,h3r9:892a30660a3ffff,h3r9:892a30661cbffff,regional_HBW_transfer_not_microdata,HBW,12:30:00,45000,2026-09-21,S1_planned_service,gmns_plus_21_boston_116447ab_analysis_v1,mdb-437,Fall 2026,drive,available,0.0,0.0,2.2101966666666666,2.2101966666666666,1178.0999995500222,,,0.0,f19cf0a7c38a3b4a,REAL_NETWORK_SHORTEST_PATH_FREE_FLOW_NO_PARKING_COST,False,,,,,,,,,,,
panel_od_002,h3r9:892a30660a3ffff,h3r9:892a30661cbffff,regional_HBW_transfer_not_microdata,HBW,12:30:00,45000,2026-09-21,S1_planned_service,gmns_plus_21_boston_116447ab_analysis_v1,mdb-437,Fall 2026,transit_walk_access,available,14.364739076620006,2.5409215092388573,1.0,17.905660585858882,,2.4,2026.0,0.0,6ce613be43aa5c69,gtfs_fares_v2_adult_charliecard_selected_itinerary,False,charliecard,prod_rapid_transit_smartcard,"[{""action"":""initial_leg"",""amount"":2.4,""arrival"":45900,""departure"":45840,""fare_product_id"":""prod_rapid_transit_smartcard"",""leg_group_id"":""leg_rapid_transit_smartcard"",""network_id"":""rapid_transit"",""running_total"":2.4}]",at_least_one_permitted_gtfs_ride_and_egress,11.459078490761122,0.0,2.9056605858588864,1.0,1.0,1.1368683772161603e-12,
panel_od_002,h3r9:892a30660a3ffff,h3r9:892a30661cbffff,regional_HBW_transfer_not_microdata,HBW,12:30:00,45000,2026-09-21,S2_exploratory_gps_overlay,gmns_plus_21_boston_116447ab_analysis_v1,mdb-437,Fall 2026,walk,available,13.467513919011134,0.0,0.0,13.467513919011134,1083.6931360238527,0.0,,0.0,6514059ba86255b5,REAL_OSM_ALLOWED_WAY_SHORTEST_PATH,False,,,,,,,,,,,
panel_od_002,h3r9:892a30660a3ffff,h3r9:892a30661cbffff,regional_HBW_transfer_not_microdata,HBW,12:30:00,45000,2026-09-21,S2_exploratory_gps_overlay,gmns_plus_21_boston_116447ab_analysis_v1,mdb-437,Fall 2026,bike,available,0.0,0.0,3.3668784797527835,3.3668784797527835,1083.6931360238527,0.0,,0.0,1d1a9fa8714e1782,REAL_OSM_ALLOWED_WAY_SHORTEST_PATH,False,,,,,,,,,,,
panel_od_002,h3r9:892a30660a3ffff,h3r9:892a30661cbffff,regional_HBW_transfer_not_microdata,HBW,12:30:00,45000,2026-09-21,S2_exploratory_gps_overlay,gmns_plus_21_boston_116447ab_analysis_v1,mdb-437,Fall 2026,drive,available,0.0,0.0,2.2101966666666666,2.2101966666666666,1178.0999995500222,,,0.0,f19cf0a7c38a3b4a,REAL_NETWORK_SHORTEST_PATH_FREE_FLOW_NO_PARKING_COST,False,,,,,,,,,,,
panel_od_002,h3r9:892a30660a3ffff,h3r9:892a30661cbffff,regional_HBW_transfer_not_microdata,HBW,12:30:00,45000,2026-09-21,S2_exploratory_gps_overlay,gmns_plus_21_boston_116447ab_analysis_v1,mdb-437,Fall 2026,transit_walk_access,available,14.364739076620006,2.5409215092388573,1.0,17.905660585858882,,2.4,2026.0,0.0,6ce613be43aa5c69,gtfs_fares_v2_adult_charliecard_selected_itinerary,False,charliecard,prod_rapid_transit_smartcard,"[{""action"":""initial_leg"",""amount"":2.4,""arrival"":45900,""departure"":45840,""fare_product_id"":""prod_rapid_transit_smartcard"",""leg_group_id"":""leg_rapid_transit_smartcard"",""network_id"":""rapid_transit"",""running_total"":2.4}]",at_least_one_permitted_gtfs_ride_and_egress,11.459078490761122,0.0,2.9056605858588864,1.0,1.0,1.1368683772161603e-12,
panel_od_002,h3r9:892a30660a3ffff,h3r9:892a30661cbffff,regional_HBW_transfer_not_microdata,HBW,12:30:00,45000,2026-09-21,Srestore_overlay_off_recomputed,gmns_plus_21_boston_116447ab_analysis_v1,mdb-437,Fall 2026,walk,available,13.467513919011134,0.0,0.0,13.467513919011134,1083.6931360238527,0.0,,0.0,6514059ba86255b5,REAL_OSM_ALLOWED_WAY_SHORTEST_PATH,False,,,,,,,,,,,
panel_od_002,h3r9:892a30660a3ffff,h3r9:892a30661cbffff,regional_HBW_transfer_not_microdata,HBW,12:30:00,45000,2026-09-21,Srestore_overlay_off_recomputed,gmns_plus_21_boston_116447ab_analysis_v1,mdb-437,Fall 2026,bike,available,0.0,0.0,3.3668784797527835,3.3668784797527835,1083.6931360238527,0.0,,0.0,1d1a9fa8714e1782,REAL_OSM_ALLOWED_WAY_SHORTEST_PATH,False,,,,,,,,,,,
panel_od_002,h3r9:892a30660a3ffff,h3r9:892a30661cbffff,regional_HBW_transfer_not_microdata,HBW,12:30:00,45000,2026-09-21,Srestore_overlay_off_recomputed,gmns_plus_21_boston_116447ab_analysis_v1,mdb-437,Fall 2026,drive,available,0.0,0.0,2.2101966666666666,2.2101966666666666,1178.0999995500222,,,0.0,f19cf0a7c38a3b4a,REAL_NETWORK_SHORTEST_PATH_FREE_FLOW_NO_PARKING_COST,False,,,,,,,,,,,
panel_od_002,h3r9:892a30660a3ffff,h3r9:892a30661cbffff,regional_HBW_transfer_not_microdata,HBW,12:30:00,45000,2026-09-21,Srestore_overlay_off_recomputed,gmns_plus_21_boston_116447ab_analysis_v1,mdb-437,Fall 2026,transit_walk_access,available,14.364739076620006,2.5409215092388573,1.0,17.905660585858882,,2.4,2026.0,0.0,6ce613be43aa5c69,gtfs_fares_v2_adult_charliecard_selected_itinerary,False,charliecard,prod_rapid_transit_smartcard,"[{""action"":""initial_leg"",""amount"":2.4,""arrival"":45900,""departure"":45840,""fare_product_id"":""prod_rapid_transit_smartcard"",""leg_group_id"":""leg_rapid_transit_smartcard"",""network_id"":""rapid_transit"",""running_total"":2.4}]",at_least_one_permitted_gtfs_ride_and_egress,11.459078490761122,0.0,2.9056605858588864,1.0,1.0,1.1368683772161603e-12,
panel_od_002,h3r9:892a30660a3ffff,h3r9:892a30661cbffff,regional_HBW_transfer_not_microdata,HBW,12:40:00,45600,2026-09-21,S1_planned_service,gmns_plus_21_boston_116447ab_analysis_v1,mdb-437,Fall 2026,walk,available,13.467513919011134,0.0,0.0,13.467513919011134,1083.6931360238527,0.0,,0.0,6514059ba86255b5,REAL_OSM_ALLOWED_WAY_SHORTEST_PATH,False,,,,,,,,,,,
panel_od_002,h3r9:892a30660a3ffff,h3r9:892a30661cbffff,regional_HBW_transfer_not_microdata,HBW,12:40:00,45600,2026-09-21,S1_planned_service,gmns_plus_21_boston_116447ab_analysis_v1,mdb-437,Fall 2026,bike,available,0.0,0.0,3.3668784797527835,3.3668784797527835,1083.6931360238527,0.0,,0.0,1d1a9fa8714e1782,REAL_OSM_ALLOWED_WAY_SHORTEST_PATH,False,,,,,,,,,,,
